hit_id,adv_form_lower,adj_form_lower,bigram_lower,neg_form_lower,all_forms_lower,text_window,token_str
pcc_eng_19_014.5076_x0218206_083:5-6-7,that,big,that_big,n't,n't_that_big,"Whew , it was n't that big of a mistake .","Whew , it was n't that big of a mistake ."
pcc_eng_29_002.5888_x0025571_26:13-14-15,that,big,that_big,n't,n't_that_big,and in 1980 the controversy was n't that big !,That was n't going to happen and in 1980 the controversy was n't that big !
pcc_eng_16_056.9678_x0905784_06:21-22-23,that,big,that_big,n't,n't_that_big,"gone anywhere , and it is n't that big of a mystery after all .","As it turns out , what fueled creativity through - out evolution has n't gone anywhere , and it is n't that big of a mystery after all ."
pcc_eng_19_010.9051_x0160109_046:22-23-24,that,big,that_big,n't,n't_that_big,old men : the change was n't that big of a deal .,"Finally , the one common thread that I did hear from these 80 - year- old men : the change was n't that big of a deal ."
pcc_eng_06_073.4273_x1171584_03:6-7-8,that,big,that_big,n't,n't_that_big,( i know gainesville is n't that big .,( I know Gainesville is n't that big .
pcc_eng_08_057.4912_x0914889_52:10-11-12,that,big,that_big,n't,n't_that_big,an office building that really is n't that big .,I work in an office building that really is n't that big .
pcc_eng_23_008.2252_x0116691_28:3-4-5,that,big,that_big,n't,n't_that_big,"it was n't that big of a tidal change , but","It was n't that big of a tidal change , but it was cool to see ."
pcc_eng_12_034.0848_x0535322_23:4-5-6,that,big,that_big,n't,n't_that_big,the chandelier is n't that big which allows you to put it,"The chandelier is n't that big which allows you to put it up along the hallway , aisle or corridor ."
pcc_eng_13_031.5648_x0494224_22:10-11-12,that,big,that_big,not,not_that_big,will sell our treasuries is actually not that big of a deal as they only,"Talk that China will sell our Treasuries is actually not that big of a deal as they only own 5 % of them ( equivalent to 25 % of the Fed 's QE acquisition of bonds , so rather small actually ) and the rest of the world needs to buy them ."
pcc_eng_05_080.4764_x1286437_49:12-13-14,that,big,that_big,not,not_that_big,"in china , but they 're not that big in japan . ""","Some TV shows are huge in China , but they 're not that big in Japan . """
pcc_eng_16_087.0773_x1393312_81:3-4-5,that,big,that_big,not,not_that_big,it 's not that big of a deal considering that my,It 's not that big of a deal considering that my doctor 's office is always responsive and helpful .
pcc_eng_27_033.9868_x0532774_42:4-5-6,that,big,that_big,not,not_that_big,That 's really not that big at all !,That 's really not that big at all !
pcc_eng_04_073.7830_x1175548_063:5-6-7,that,big,that_big,not,not_that_big,"but it 's actually not that big of a deal there , because","But it 's actually not that big of a deal there , because many of the boys in that world have girly interests too ."
pcc_eng_10_023.4227_x0362181_07:15-16-17,that,big,that_big,not,not_that_big,somewhere in holland ( it 's not that big ),The exception that proves the rule ; released somewhere in Holland ( it 's not that big )
pcc_eng_01_065.6692_x1046030_105:3-4-5,that,big,that_big,not,not_that_big,it is not that big of a deal but people (,It is not that big of a deal but people ( like my dad ) get frustrated when they are required to search for a hole .
pcc_eng_00_041.0723_x0647385_59:4-6-7,that,big,that_big,not,not_that_big,and i 'm not even that big of an avengers or captain america,And I 'm not even that big of an Avengers or Captain America fan !
pcc_eng_21_097.8007_x1563911_11:24-25-26,that,big,that_big,not,not_that_big,which will satisfy your needs is not that big of a deal .,Most of the vertical growing systems service providers are just one call away so finding a company which will satisfy your needs is not that big of a deal .
pcc_eng_23_032.7327_x0512362_24:4-5-6,that,big,that_big,not,not_that_big,"the city is not that big , and you can walk from","The city is not that big , and you can walk from one end to the other in a few hours , and along the way discover the marvelous art and architecture around every corner ."
pcc_eng_05_039.6944_x0626268_17:4-5-6,that,big,that_big,not,not_that_big,"the move was not that big , with the currency declining by","The move was not that big , with the currency declining by around 3 % ."
pcc_eng_20_086.6973_x1384515_25:15-16-17,that,big,that_big,not,not_that_big,"still called the mac , its not that big of a deal to me .","I guess as long as the Mac is still called the Mac , its not that big of a deal to me ."
nyt_eng_20071115_0167_36:5-6-7,that,big,that_big,not,not_that_big,"`` he 's really not that big , '' carr said .","`` He 's really not that big , '' Carr said ."
pcc_eng_09_034.6468_x0544790_17:20-21-22,that,big,that_big,not,not_that_big,"mosque attending muslims , and are not that big a believer in islam , or","Those people who are acting friendly towards their American friends are either not mosque attending Muslims , and are not that big a believer in Islam , or they are lying and are acting friendly in order to pump these people for constant information about their goings on with whatever company they are employed by , especially the government workers ."
pcc_eng_16_024.5021_x0380361_5:1-2-3,that,big,that_big,not,not_that_big,"not that big of a deal , i simply","Not that big of a deal , I simply stole them off my 2.5 in ."
pcc_eng_test_1.3001_x04824_32:5-6-7,that,big,that_big,not,not_that_big,8 . i am not that big on online social networking .,8 . I am not that big on online social networking .
pcc_eng_27_020.8635_x0321232_48:33-34-35,that,big,that_big,not,not_that_big,countries in terms of startups is not that big .,"Especially in Spain there is a lot of people who still do n't get this way of working , but I think that the difference between countries in terms of startups is not that big ."
pcc_eng_29_035.3491_x0554347_016:4-5-6,that,big,that_big,not,not_that_big,"mount vernon is not that big , it 's four square miles","Mount Vernon is not that big , it 's four square miles wide and long ."
pcc_eng_25_001.2908_x0004754_42:08-09-10,that,big,that_big,not,not_that_big,"i forget something , it 's not that big of an inconvenience to simply add","If I forget something , it 's not that big of an inconvenience to simply add it to the next shopping list ."
pcc_eng_08_052.9969_x0841855_037:11-12-13,that,big,that_big,not,not_that_big,"traffic source , but it 's not that big .","Plentyoffish is a big traffic source , but it 's not that big ."
pcc_eng_25_044.5414_x0704936_093:5-6-7,that,big,that_big,not,not_that_big,and it 's really not that big of a deal for me to,And it 's really not that big of a deal for me to be blogging about it .
nyt_eng_19990303_0349_35:11-12-13,that,big,that_big,not,not_that_big,"of your clients , it 's not that big of a deal to change out","when KitchenAid is one of your clients , it 's not that big of a deal to change out a cooktop ."
pcc_eng_22_081.7667_x1305464_22:22-23-24,that,big,that_big,not,not_that_big,"cuts ordered by gates were "" not that big of a deal . ""","Dakota L. Wood , a retired Marine lieutenant colonel , said the size of the cuts ordered by Gates were "" not that big of a deal . """
pcc_eng_13_001.7092_x0011343_30:6-7-8,that,big,that_big,not,not_that_big,"btw , big ben is not that big .","BTW , Big Ben is not THAT big ."
pcc_eng_14_031.6900_x0495879_29:18-19-20,that,big,that_big,not,not_that_big,so waiting for the update was not that big of a deal to me .,However there version before this latest one worked well for me so waiting for the update was not that big of a deal to me .
pcc_eng_23_006.6674_x0091509_067:4-5-6,that,big,that_big,not,not_that_big,"well , maybe not that big of a shock , but still","Well , maybe not that big of a shock , but still , I did feel my whole world tilt sideways for a while ."
pcc_eng_09_009.5497_x0138612_004:07-09-10,that,big,that_big,not,not_that_big,", the entire thing will not be that big of a challenge if you just","Nonetheless , the entire thing will not be that big of a challenge if you just know what factors you must take into account when making deals with good Subaru dealerships ."
pcc_eng_09_043.2582_x0683778_12:3-4-5,that,big,that_big,not,not_that_big,lisboa is not that big and everyone knows each other and,Lisboa is not that big and everyone knows each other and follows what the others are doing .
pcc_eng_10_024.1142_x0373381_21:4-5-6,that,big,that_big,not,not_that_big,""" we 're not that big , we do n't have a",""" We 're not that big , we do n't have a lot of breweries , but I think it 's cool . """
pcc_eng_03_033.4277_x0525233_12:4-5-6,that,big,that_big,not,not_that_big,generally i am not that big of a fan of putting the,"Generally I am not that big of a fan of putting the game in motion , but with this team it might be a good idea ."
pcc_eng_24_070.5711_x1125257_26:36-37-38,that,big,that_big,not,not_that_big,tight ( and my arms are not that big ) and that kind of pulls,"The shirt is cut HUGE , I had to get the next size down so it would n't look sloppy , but then the seam around the arms is tight ( and my arms are not that big ) and that kind of pulls the neckline out too wide ."
pcc_eng_25_042.1877_x0666739_141:4-5-6,that,big,that_big,not,not_that_big,"that 's really not that big of a lifestyle change , and","That 's really not that big of a lifestyle change , and the benefits will be enormous ."
pcc_eng_25_008.4376_x0120621_23:08-09-10,that,big,that_big,not,not_that_big,moses this time the operation was not that big .,For Moses this time the operation was not that big .
pcc_eng_28_011.7990_x0174902_28:09-10-11,that,big,that_big,not,not_that_big,"difference between .1 and .08 is not that big of a situation . """,""" The difference between .1 and .08 is not that big of a situation . """
pcc_eng_29_088.7762_x1417776_118:20-21-22,that,big,that_big,not,not_that_big,a white gal so interracial is not that big of a deal here .,"My brother Bobbie , whose house I was at , is married to a white gal so interracial is not that big of a deal here ."
pcc_eng_00_008.4888_x0120883_047:09-11-12,that,big,that_big,not,not_that_big,"in batman v superman must not be that big , as she had a bunch","Gadot 's role in Batman v Superman must not be that big , as she had a bunch of time to film these other roles ."
pcc_eng_02_081.8633_x1307487_05:33-35-36,that,big,that_big,not,not_that_big,- plus budget gap may not be that big after all .,A nonpartisan state panel of tax and economic experts on Tuesday gave its blessing to significantly improved revenue projections which suggest that Maine 's $ 1 billion - plus budget gap may not be that big after all .
pcc_eng_18_016.3976_x0249415_041:3-4-5,that,big,that_big,not,not_that_big,Big but not that big .,Big but not that big .
pcc_eng_27_024.8866_x0385957_48:10-11-12,that,big,that_big,not,not_that_big,"football scratch incident "" was truly not that big of a deal in the grand","Maybe the "" Football Scratch Incident "" was truly not that big of a deal in the grand scheme of things , we figured ."
pcc_eng_19_016.6287_x0252119_25:6-7-8,that,big,that_big,not,not_that_big,"the town of gimmelwald is not that big , but we still found it","The town of Gimmelwald is not that big , but we still found it difficult to find the house where we were renting a room in ."
pcc_eng_24_027.3643_x0426258_19:13-14-15,that,big,that_big,not,not_that_big,""" long toes "" they are not that big though .","Her feet are a classic in "" long toes "" they are not that big though ."
pcc_eng_14_093.3223_x1492622_41:18-19-20,that,big,that_big,not,not_that_big,"after career , but it 's not that big in minneapolis .","In a lot of places , it 's a sought - after career , but it 's not that big in Minneapolis ."
pcc_eng_29_093.6951_x1497453_5:11-12-13,that,big,that_big,not,not_that_big,"40 % off , so its not that big of a difference .","Your coupon is for 40 % off , so its not that big of a difference ."
pcc_eng_03_082.4103_x1318317_05:19-20-21,that,big,that_big,not,not_that_big,.. and the fire is still not that big !,Three guys with a common goal .. just blowing their lungs out .. and the fire is still not that big !
pcc_eng_27_002.8129_x0029144_13:3-4-5,that,big,that_big,not,not_that_big,i 'm not that big on the little guy .,I 'm not that big on the little guy .
pcc_eng_26_005.9267_x0079322_171:4-5-6,that,big,that_big,not,not_that_big,""" i 'm not that big , and you can always go",""" I 'm not that big , and you can always go on top if you want . """
pcc_eng_27_052.8209_x0837551_306:18-19-20,that,big,that_big,not,not_that_big,as still this big city but not that big .,I think a lot of people sort of think of us as still this big city but not that big .
apw_eng_19970225_1297_15:19-20-21,that,big,that_big,not,not_that_big,said the number of inmate-workers is not that big and noted no workers have been,"Luis Arancibia , an official in the Unitary Central Workers Federation , said the number of inmate-workers is not that big and noted no workers have been fired to be replaced by prisoners ."
pcc_eng_14_016.0343_x0242808_16:6-7-8,that,big,that_big,not,not_that_big,so the icon set is not that big anymore,So the icon set is not that big anymore
pcc_eng_01_060.4148_x0960855_24:12-13-14,that,big,that_big,not,not_that_big,"10 for the sandwich that was not that big , but it was filled with","It came to over $ 10 for the sandwich that was not that big , but it was filled with meat ."
pcc_eng_03_033.7741_x0530858_20:16-17-18,that,big,that_big,not,not_that_big,"my whole career - it 's not that big of a deal , something i","I 've been playing on the right and left my whole career - it 's not that big of a deal , something I 've already done this year [ 1 - 0 win at Sporting KC on June 29 ] so if that 's where Frank needs me I 'm ready to go . """
pcc_eng_15_099.6417_x1594177_34:17-18-19,that,big,that_big,not,not_that_big,"' well , 5 % is not that big ; i 'll take the risk",""" Some of my patients will say to me , ' Well , 5 % is not that big ; I 'll take the risk , ' "" says Boolbol , who was not involved in either of the new reviews ."
nyt_eng_19990713_0044_10:6-7-8,that,big,that_big,not,not_that_big,`` what i do is not that big of a deal to me .,`` What I do is not that big of a deal to me .
pcc_eng_25_084.2314_x1347090_45:18-19-20,that,big,that_big,not,not_that_big,", but fortunately the island is not that big and has places to hide from","This would / will have to be done in perfect conditions , but fortunately the island is not that big and has places to hide from the weather along most of its coast ."
pcc_eng_07_022.7786_x0352204_1:10-11-12,that,big,that_big,not,not_that_big,just a small complaint i 'm not that big of a fan of the small,"Heyyy this is just a small complaint I 'm not that big of a fan of the small black bevels that the vectors on the new install screen have , and neither the box around the Rainmeter logo ( which is probably just a reference to old installers I suppose ) I did a little thingy , just removed the border and vectorized the laptop ( and added some vectors inside the actual monitor skin instead of that downscaled image , yuck ) ."
pcc_eng_11_091.0277_x1457308_16:11-12-13,that,big,that_big,not,not_that_big,may think that the capacity is not that big for business use .,"For sure , you may think that the capacity is not that big for business use ."
pcc_eng_20_006.2778_x0084990_10:13-15-16,that,big,that_big,nothing,nothing_that_big,myself and remind myself that nothing is that big of a deal and you can,I really love those opportunities to push myself and remind myself that nothing is that big of a deal and you can do anything .
