hit_id,bigram_lower,adj_form_lower,all_forms_lower,adv_form_lower,text_window,token_str
pcc_eng_11_070.5712_x1126296_06:11-12,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,": "" we have strong but as yet unconfirmed reports that shamima begum 's son","Tasnime Akunjee tweeted : "" We have strong but as yet unconfirmed reports that Shamima Begum 's son has died ."
pcc_eng_11_070.1579_x1119596_15:5-6,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,the route is as yet unconfirmed but could possibly take us through,"The route is as yet unconfirmed but could possibly take us through Huntingdon , Cambridge , Saffron Walden , Gravesend , Canterbury and finally to Dover ."
apw_eng_19980508_0234_3:7-8,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,"there were also reports , as yet unconfirmed , of heavy fighting in northern","there were also reports , as yet unconfirmed , of heavy fighting in northern Takhar province ."
pcc_eng_27_033.2224_x0520343_31:7-8,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,one such story is the as yet unconfirmed report of a certain fear of,"One such story is the as yet unconfirmed report of a certain Fear of Success , apparently lurking in the densely packed trees between Base Camp 2 and 3 ."
pcc_eng_12_082.5287_x1317192_6:6-7,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,optional force control is as yet unconfirmed .,Optional force control is as yet unconfirmed .
pcc_eng_19_031.1331_x0486540_58:7-8,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,zardari is a probable but as yet unconfirmed candidate for prime minister .,Zardari is a probable but as yet unconfirmed candidate for prime minister .
pcc_eng_17_057.1696_x0907475_04:6-7,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,"one theory , as of yet unconfirmed but certainly a common-sense one ,","One theory , as of yet unconfirmed but certainly a common-sense one , is that this new iteration of Han Solo will be making a cameo appearance in Gareth Edwards ' "" Rogue One : A Star Wars Story . """
pcc_eng_21_035.7695_x0562325_11:5-6,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,"sharpton 's support is yet unconfirmed , although plouffe said they had","Sharpton 's support is yet unconfirmed , although Plouffe said they had had a "" good discussion "" about Uber 's role in the city ."
pcc_eng_09_090.7407_x1452021_6:41-42,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,"' , with a release date as yet unconfirmed .","Gesafellstein ended his five year sabbatical from releasing his own music last November when he unleashed Reset , while just last month he announced his first album in six years , ' Hyperion ' , with a release date as yet unconfirmed ."
pcc_eng_20_091.7868_x1466794_11:13-14,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,jamiroquai's jay kay was brutalized by a yet unconfirmed assailant ...,The Ferrari Enzo owned by Jamiroquai's Jay Kay was brutalized by a yet unconfirmed assailant ...
pcc_eng_20_073.6572_x1173823_04:21-22,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,an automatic berth is likely -- if yet unconfirmed .,"With Canada co-hosting the 2026 World Cup alongside Mexico and the U.S. , an automatic berth is likely -- if yet unconfirmed ."
nyt_eng_19970224_0662_6:13-14,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,"the letter had given details , as yet unconfirmed , about the makeup of the","Reuters and federal investigators said the letter had given details , as yet unconfirmed , about the makeup of the bombs used in both the abortion clinic and nightclub attacks ."
pcc_eng_14_075.4188_x1203299_05:20-21,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,kept under lock and key are as yet unconfirmed .,Reports that address books containing mobile numbers for ministers would now be kept under lock and key are as yet unconfirmed .
pcc_eng_20_073.0351_x1163731_11:11-12,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,"specs tell us , and this is yet unconfirmed , the lumia 650 lacks in","From what the specs tell us , and this is yet unconfirmed , the Lumia 650 lacks in juice and power , and a pricing of under Rs. 10,000 ( similar to the Lumia 550 ) will be needed for this device to tempt the masses ."
pcc_eng_13_073.6559_x1174367_07:6-7,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,"these reports are as of yet unconfirmed , but they are in keeping","These reports are as of yet unconfirmed , but they are in keeping with the modus operandi of Saudi-sponsored Wahhabi terrorism worldwide ."
pcc_eng_12_099.6340_x1593952_12:09-10,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,already has wembley booked for an as yet unconfirmed bout on april 13 .,Joshua already has Wembley booked for an as yet unconfirmed bout on April 13 .
pcc_eng_26_051.7414_x0820449_20:28-29,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,"area , these details are as of yet unconfirmed .","It is believed the Jackson family members including the family dogs , were all rescued by a gentleman from the area , these details are as of yet unconfirmed ."
pcc_eng_00_041.5754_x0655538_03:10-11,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,her marriage to philip is crumbled is yet unconfirmed as it was reported recently that,"Though that her marriage to Philip is crumbled is yet unconfirmed as it was reported recently that she 's facing a hard time with her marriage from her in - laws due to childlessness , while another report has it that she just got a new wonder - on - wheels from the husband as a gift when she visited him in America a couple of weeks back ."
pcc_eng_27_028.1660_x0438736_29:7-8,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,"there is a story , as yet unconfirmed historically , that norina matchabelli ,","There is a story , as yet unconfirmed historically , that Norina Matchabelli , an early disciple of Meher Baba , was appalled by the grinding poverty she saw when she came to stay at his ashram in India in the 1930 's ."
pcc_eng_27_022.0070_x0339673_14:7-8,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,""" there are some ( as yet unconfirmed ) indications that perhaps sonic customer",""" There are some ( as yet unconfirmed ) indications that perhaps Sonic customer cards are being mixed in with those stolen from other eatery brands that may be compromised by the same attackers . """
pcc_eng_24_012.7251_x0189098_03:21-22,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,has been put back to an as yet unconfirmed date after the basque club and,"The game , which was to played in Haifa on Thursday evening , has been put back to an as yet unconfirmed date after the Basque club and UEFA reacted to Wednesday morning 's terrorist attack on a bus in Tel Aviv ."
pcc_eng_12_002.7026_x0027525_13:09-10,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,"reports , i believe , are as yet unconfirmed .","These reports , I believe , are as yet unconfirmed ."
pcc_eng_24_029.0553_x0453605_08:4-5,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,the list is yet unconfirmed but looks like navpreet banga will,The list is yet unconfirmed but looks like Navpreet Banga will be joining the club very soon .
apw_eng_20030319_0333_3:09-10,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,we do have reports that are as yet unconfirmed that tariq aziz has defected to,"`` We do have reports that are as yet unconfirmed that Tariq Aziz has defected to northern Iraq to Kurdish Democratic Party territory , '' said Mike O'Brien , a junior Foreign Office minister ."
pcc_eng_10_017.5553_x0267350_3:30-31,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,"of intolerance , distributed by an as yet unconfirmed group .","Gay -friendly bars in Shoreditch , a school in Whitechapel and possibly other areas yet to be discovered have had the message of intolerance , distributed by an as yet unconfirmed group ."
pcc_eng_21_028.9108_x0451081_13:27-28,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,en route to the palladium are as yet unconfirmed .,Reports that the Duchess of Cornwall is complaining of a severe pain in the neck following yesterday 's unpleasantness en route to the Palladium are as yet unconfirmed .
pcc_eng_09_090.0390_x1440683_41:21-22,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,""" adds parsec , although this is yet unconfirmed and maybe wishful thinking on the",""" Also there will be Parsec the Space Kitten T-Shirts for sale , "" adds Parsec , although this is yet unconfirmed and maybe wishful thinking on the mascot 's part ."
pcc_eng_12_082.5021_x1316757_19:13-14,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,"50,000 people in britain may have as yet unconfirmed covid -19 infections , spector said","This would suggest that some 50,000 people in Britain may have as yet unconfirmed Covid -19 infections , Spector said ."
pcc_eng_02_030.2659_x0473788_4:11-12,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,the decision is part of an as yet unconfirmed global realignment by the cosmetics company,It is believed the decision is part of an as yet unconfirmed global realignment by the cosmetics company .
pcc_eng_17_008.4408_x0120342_07:31-32,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,"a month , but that 's as yet unconfirmed by arsenal .","Oxlade - Chamberlain was forced off during Monday 's FA Cup win over United and reports claim he 'll be out for around a month , but that 's as yet unconfirmed by Arsenal ."
pcc_eng_04_061.2145_x0972865_22:19-20,yet_unconfirmed,unconfirmed,(+)_yet_unconfirmed,yet,"today it had received reports , as yet unconfirmed , that an additional 200 nationals","The UN High Commissioner for Human Rights ( OHCHR ) said today it had received reports , as yet unconfirmed , that an additional 200 nationals of the Economic Community of West African States ( ECOWAS ) , including people from Mali , Burkina Faso , Senegal , Guinea and Togo , had been killed in the Guiglo area in western Cote d'Ivoire ."
pcc_eng_03_006.8728_x0094970_029:14-15-16,yet_unconfirmed,unconfirmed,not_yet_unconfirmed,yet,three stages old ( except those not yet unconfirmed ) business plan competition requirements informative,Bus- up businesses that are less than three stages old ( except those not yet unconfirmed ) business plan competition requirements informative stage growth businesses may need .
