hit_id,bigram_lower,adv_form_lower,adj_form_lower,all_forms_lower,text_window,token_str
pcc_eng_19_091.8238_x1468079_24:09-10,yet_unconfirmed,yet,unconfirmed,(+)_yet_unconfirmed,"interestingly , there are reports -- as yet unconfirmed -- of police officers joining the","Most interestingly , there are reports -- as yet unconfirmed -- of police officers joining the protests ."
pcc_eng_02_051.1410_x0811133_11:11-12,yet_unconfirmed,yet,unconfirmed,(+)_yet_unconfirmed,"open on friday night with an as yet unconfirmed act , followed by american saxophonist","The festival will open on Friday night with an as yet unconfirmed act , followed by American saxophonist Greg Abate and his quartet ."
pcc_eng_17_008.4408_x0120342_07:31-32,yet_unconfirmed,yet,unconfirmed,(+)_yet_unconfirmed,"a month , but that 's as yet unconfirmed by arsenal .","Oxlade - Chamberlain was forced off during Monday 's FA Cup win over United and reports claim he 'll be out for around a month , but that 's as yet unconfirmed by Arsenal ."
pcc_eng_29_002.8455_x0029775_07:13-14,yet_unconfirmed,yet,unconfirmed,(+)_yet_unconfirmed,"functions of the i watch are as yet unconfirmed , although some reports have suggested","Rumours as to the precise functions of the i Watch are as yet unconfirmed , although some reports have suggested that the Healthbook app ( thought to be released with i OS 8 ) will have a similar ability to monitor sleep patterns ."
pcc_eng_28_015.8173_x0239919_52:11-12,yet_unconfirmed,yet,unconfirmed,(+)_yet_unconfirmed,for did as well but as of yet unconfirmed because my symptoms are as close,"I 'm suspected for DID as well but as of yet unconfirmed because my symptoms are as close to DID as BPD and all very "" standard "" for someone with my amount of trauma ."
pcc_eng_24_024.0324_x0372449_55:7-8,yet_unconfirmed,yet,unconfirmed,(+)_yet_unconfirmed,i have a theory -- as yet unconfirmed by the man-- about vern 's,"I have a theory -- as yet unconfirmed by the man-- about Vern 's veracity that I wo n't reveal , though I 'll provide a clue ."
pcc_eng_11_048.6876_x0771586_06:8-9,yet_unconfirmed,yet,unconfirmed,(+)_yet_unconfirmed,"the images shown , reveal that the yet unconfirmed final list shows returning veterans wario","The images shown , reveal that the yet unconfirmed final list shows returning veterans Wario , Mr. Game & Watch , Ganondorf , Falco , Jigglypuff , Ness , and Dr. Mario ."
apw_eng_19980508_0234_3:7-8,yet_unconfirmed,yet,unconfirmed,(+)_yet_unconfirmed,"there were also reports , as yet unconfirmed , of heavy fighting in northern","there were also reports , as yet unconfirmed , of heavy fighting in northern Takhar province ."
pcc_eng_28_049.3081_x0781588_08:20-21,yet_unconfirmed,yet,unconfirmed,(+)_yet_unconfirmed,"months , but the details are as yet unconfirmed .","Rumours of Quang 's illness had been circulating on social media for months , but the details are as yet unconfirmed ."
pcc_eng_00_022.8946_x0353786_33:7-8,yet_unconfirmed,yet,unconfirmed,(+)_yet_unconfirmed,""" there is word , as yet unconfirmed , that the breen are taking",""" There is word , as yet unconfirmed , that the Breen are taking an active interest in Cardassian affairs , "" Vadrek replied ."
pcc_eng_03_006.8728_x0094970_029:14-15-16,yet_unconfirmed,yet,unconfirmed,not_yet_unconfirmed,three stages old ( except those not yet unconfirmed ) business plan competition requirements informative,Bus- up businesses that are less than three stages old ( except those not yet unconfirmed ) business plan competition requirements informative stage growth businesses may need .
