hit_id,colloc,sent_text,nr_form,neg_form,adv_form,adj_form,text_window,sent_id,prev_sent,sent_text,token_str,lemma_str,next_sent,nr_lemma,neg_lemma,adv_lemma,adj_lemma,nr_index,neg_index,adv_index,adj_index,dep_negraise_source,dep_negraise_target,dep_negraise_relation,dep_neg_source,dep_neg_target,dep_neg_relation,dep_mod_source,dep_mod_target,dep_mod_relation,json_source,match_ix,colloc,category
nyt_eng_20101226_0116_16:32-37-38,as_powerful,"-LBQ-  Women tend to have a little more of a sweeter palate , a little more of a fruitier palate , and they want to taste the alcohol , but they do n't want it to be as powerful as a bourbon or a straight vodka ,  -RDQ-  Yakoby said .",want,n't,as,powerful,"`` Women tend to have a little more of a sweeter palate , a little more of a fruitier palate , and they want to taste the alcohol , but they do n't want it to be as powerful as a bourbon or a straight vodka , '' Yakoby said .",nyt_eng_20101226_0116_16,"Women who drink alcohol prefer fruitier concoctions , with 52 percent mixing fruit juice with spirits -LRB- compared with 44 percent of men -RRB- and 62 percent liking fruit-infused spirits like Absolut Raspberri -LRB- compared with 48 percent of men -RRB- , according to Mintel , a market research company .","-LBQ-  Women tend to have a little more of a sweeter palate , a little more of a fruitier palate , and they want to taste the alcohol , but they do n't want it to be as powerful as a bourbon or a straight vodka ,  -RDQ-  Yakoby said .","`` Women tend to have a little more of a sweeter palate , a little more of a fruitier palate , and they want to taste the alcohol , but they do n't want it to be as powerful as a bourbon or a straight vodka , '' Yakoby said .","`` woman tend to have a little more of a sweeter palate , a little more of a fruitier palate , and they want to taste the alcohol , but they do not want it to be as powerful as a bourbon or a straight vodka , '' Yakoby say .","Sweetened , though not cloyingly so , with fruit nectar -LRB- the brand guards the exact fruit blend -RRB- and at 30 proof , Nuvo has an alcohol content higher than beer and wine but lower than hard liquor .",want,n't,as,powerful,33,32,37,38,"{'lemma': 'want', 'ix': 33, 'xpos': 'VB', 'deprel': 'conj', 'head': 'tend'}","{'lemma': 'powerful', 'ix': 38, 'xpos': 'JJ', 'deprel': 'xcomp', 'head': 'want'}",xcomp,"{'lemma': 'want', 'ix': 33, 'xpos': 'VB', 'deprel': 'conj', 'head': 'tend'}","{'lemma': 'not', 'ix': 32, 'xpos': 'RB', 'deprel': 'neg', 'head': 'want'}",neg,"{'lemma': 'powerful', 'ix': 38, 'xpos': 'JJ', 'deprel': 'xcomp', 'head': 'want'}","{'lemma': 'as', 'ix': 37, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'powerful'}",advmod,nyt_eng_201012,32-37-38,as_powerful,NegRaise
nyt_eng_20101226_0041_36:3-7-8,so_much,So I do n't think it was so much about the opponent .,think,n't,so,much,so I do n't think it was so much about the opponent .,nyt_eng_20101226_0041_36,"-LBQ-  Even in looking past someone , that requires an action on your part .",So I do n't think it was so much about the opponent .,so I do n't think it was so much about the opponent .,so I do not think it be so much about the opponent .,I just think we did n't play the type of game that we needed to play .  -RDQ-,think,n't,so,much,4,3,7,8,"{'lemma': 'think', 'ix': 4, 'xpos': 'VB', 'deprel': 'root', 'head': '.'}","{'lemma': 'much', 'ix': 8, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}",ccomp,"{'lemma': 'think', 'ix': 4, 'xpos': 'VB', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'think'}",neg,"{'lemma': 'much', 'ix': 8, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}","{'lemma': 'so', 'ix': 7, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'much'}",advmod,nyt_eng_201012,3-7-8,so_much,NegRaise
nyt_eng_20101225_0097_35:3-7-8,so_much,So I do n't think it was so much about the opponent .,think,n't,so,much,so I do n't think it was so much about the opponent .,nyt_eng_20101225_0097_35,"-LBQ-  Even in looking past someone , that requires an action on your part .",So I do n't think it was so much about the opponent .,so I do n't think it was so much about the opponent .,so I do not think it be so much about the opponent .,I just think we did n't play the type of game that we needed to play .  -RDQ-,think,n't,so,much,4,3,7,8,"{'lemma': 'think', 'ix': 4, 'xpos': 'VB', 'deprel': 'root', 'head': '.'}","{'lemma': 'much', 'ix': 8, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}",ccomp,"{'lemma': 'think', 'ix': 4, 'xpos': 'VB', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'think'}",neg,"{'lemma': 'much', 'ix': 8, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}","{'lemma': 'so', 'ix': 7, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'much'}",advmod,nyt_eng_201012,3-7-8,so_much,NegRaise
nyt_eng_20101222_0188_23:3-8-9,as_cold,"-LBQ-  I do n't think it will be as cold as that day ,  -RDQ-  Manning said ,  -LBQ-  so we should be able to handle whatever the weather conditions are .  -RDQ-",think,n't,as,cold,"`` I do n't think it will be as cold as that day , '' Manning said , `` so we should be able to handle whatever the weather conditions are . ''",nyt_eng_20101222_0188_23,Other players huddled around heaters .,"-LBQ-  I do n't think it will be as cold as that day ,  -RDQ-  Manning said ,  -LBQ-  so we should be able to handle whatever the weather conditions are .  -RDQ-","`` I do n't think it will be as cold as that day , '' Manning said , `` so we should be able to handle whatever the weather conditions are . ''","`` I do not think it will be as cold as that day , '' Manning say , `` so we should be able to handle whatever the weather condition be . ''","Although the Giants might benefit from having played in Green Bay in sub-zero temperatures , they have not adjusted their practice schedule this week .",think,n't,as,cold,4,3,8,9,"{'lemma': 'think', 'ix': 4, 'xpos': 'VB', 'deprel': 'root', 'head': ""''""}","{'lemma': 'cold', 'ix': 9, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}",ccomp,"{'lemma': 'think', 'ix': 4, 'xpos': 'VB', 'deprel': 'root', 'head': ""''""}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'think'}",neg,"{'lemma': 'cold', 'ix': 9, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}","{'lemma': 'as', 'ix': 8, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'cold'}",advmod,nyt_eng_201012,3-8-9,as_cold,NegRaise
nyt_eng_20101222_0188_6:13-17-18,as_blustery,"The stakes will be similar to 2008 , even if the weather is not expected to be as blustery .",expected,not,as,blustery,"the stakes will be similar to 2008 , even if the weather is not expected to be as blustery .",nyt_eng_20101222_0188_6,Ahmad Bradshaw recalled the game simply  -COL-   -LBQ-  Cold .  -RDQ-,"The stakes will be similar to 2008 , even if the weather is not expected to be as blustery .","the stakes will be similar to 2008 , even if the weather is not expected to be as blustery .","the stake will be similar to 2008 , even if the weather is not expect to be as blustery .",But it will probably not be very pleasant .,expected,not,as,blustery,14,13,17,18,"{'lemma': 'expect', 'ix': 14, 'xpos': 'VBN', 'deprel': 'ccomp', 'head': 'similar'}","{'lemma': 'blustery', 'ix': 18, 'xpos': 'JJ', 'deprel': 'xcomp', 'head': 'expect'}",xcomp,"{'lemma': 'expect', 'ix': 14, 'xpos': 'VBN', 'deprel': 'ccomp', 'head': 'similar'}","{'lemma': 'not', 'ix': 13, 'xpos': 'RB', 'deprel': 'neg', 'head': 'expect'}",neg,"{'lemma': 'blustery', 'ix': 18, 'xpos': 'JJ', 'deprel': 'xcomp', 'head': 'expect'}","{'lemma': 'as', 'ix': 17, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'blustery'}",advmod,nyt_eng_201012,13-17-18,as_blustery,NegRaise
nyt_eng_20101222_0123_14:23-27-28,as_blustery,"The stakes Sunday will be similar to 2008 when New York beat the Packers 23-20 in overtime , even if the weather is not expected to be as blustery as it was then .",expected,not,as,blustery,"the stakes Sunday will be similar to 2008 when New York beat the Packers 23-20 in overtime , even if the weather is not expected to be as blustery as it was then .",nyt_eng_20101222_0123_14,"can lose to the Packers and still earn a playoff berth , the circumstances to gain entry are much more complicated .","The stakes Sunday will be similar to 2008 when New York beat the Packers 23-20 in overtime , even if the weather is not expected to be as blustery as it was then .","the stakes Sunday will be similar to 2008 when New York beat the Packers 23-20 in overtime , even if the weather is not expected to be as blustery as it was then .","the stake Sunday will be similar to 2008 when New York beat the Packers 23-20 in overtime , even if the weather is not expect to be as blustery as it be then .",But it probably will not be very pleasant .,expected,not,as,blustery,24,23,27,28,"{'lemma': 'expect', 'ix': 24, 'xpos': 'VBN', 'deprel': 'ccomp', 'head': 'similar'}","{'lemma': 'blustery', 'ix': 28, 'xpos': 'JJ', 'deprel': 'xcomp', 'head': 'expect'}",xcomp,"{'lemma': 'expect', 'ix': 24, 'xpos': 'VBN', 'deprel': 'ccomp', 'head': 'similar'}","{'lemma': 'not', 'ix': 23, 'xpos': 'RB', 'deprel': 'neg', 'head': 'expect'}",neg,"{'lemma': 'blustery', 'ix': 28, 'xpos': 'JJ', 'deprel': 'xcomp', 'head': 'expect'}","{'lemma': 'as', 'ix': 27, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'blustery'}",advmod,nyt_eng_201012,23-27-28,as_blustery,NegRaise
nyt_eng_20101221_0191_12:24-28-29,directly_relevant,"The lawsuit comes amid rising concerns that employers are denying jobs to applicants with damaged credit histories , even in cases where creditworthiness does not appear to be directly relevant to the job .",appear,not,directly,relevant,"the lawsuit comes amid rising concerns that employers are denying jobs to applicants with damaged credit histories , even in cases where creditworthiness does not appear to be directly relevant to the job .",nyt_eng_20101221_0191_12,"The Equal Employment Opportunity Commission sued Kaplan Higher Education Corp. on Tuesday , accusing it of discriminating against black job applicants through the way it uses credit histories in the hiring process .","The lawsuit comes amid rising concerns that employers are denying jobs to applicants with damaged credit histories , even in cases where creditworthiness does not appear to be directly relevant to the job .","the lawsuit comes amid rising concerns that employers are denying jobs to applicants with damaged credit histories , even in cases where creditworthiness does not appear to be directly relevant to the job .","the lawsuit come amid rise concern that employer are deny job to applicant with damaged credit history , even in case where creditworthiness does not appear to be directly relevant to the job .","In a statement , Kaplan said ,  -LBQ-  We are an equal opportunity employer , and we are proud of the diversity of our work force .  -RDQ-",appear,not,directly,relevant,25,24,28,29,"{'lemma': 'appear', 'ix': 25, 'xpos': 'VB', 'deprel': 'rcmod', 'head': 'case'}","{'lemma': 'relevant', 'ix': 29, 'xpos': 'JJ', 'deprel': 'xcomp', 'head': 'appear'}",xcomp,"{'lemma': 'appear', 'ix': 25, 'xpos': 'VB', 'deprel': 'rcmod', 'head': 'case'}","{'lemma': 'not', 'ix': 24, 'xpos': 'RB', 'deprel': 'neg', 'head': 'appear'}",neg,"{'lemma': 'relevant', 'ix': 29, 'xpos': 'JJ', 'deprel': 'xcomp', 'head': 'appear'}","{'lemma': 'directly', 'ix': 28, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'relevant'}",advmod,nyt_eng_201012,24-28-29,directly_relevant,NegRaise
nyt_eng_20101221_0109_2:36-40-41,directly_relevant,"The lawsuit , an unusual intervention by the federal government on the issue , comes amid rising concerns that employers are denying jobs to applicants with damaged credit histories , even in cases where creditworthiness does not appear to be directly relevant to the job .",appear,not,directly,relevant,"the lawsuit , an unusual intervention by the federal government on the issue , comes amid rising concerns that employers are denying jobs to applicants with damaged credit histories , even in cases where creditworthiness does not appear to be directly relevant to the job .",nyt_eng_20101221_0109_2,"Sending a sharp warning to employers nationwide , the Equal Employment Opportunity Commission sued Kaplan Higher Education Corp. on Tuesday , accusing it of discriminating against black job applicants through the way it uses credit histories in the hiring process .","The lawsuit , an unusual intervention by the federal government on the issue , comes amid rising concerns that employers are denying jobs to applicants with damaged credit histories , even in cases where creditworthiness does not appear to be directly relevant to the job .","the lawsuit , an unusual intervention by the federal government on the issue , comes amid rising concerns that employers are denying jobs to applicants with damaged credit histories , even in cases where creditworthiness does not appear to be directly relevant to the job .","the lawsuit , a unusual intervention by the federal government on the issue , come amid rise concern that employer are deny job to applicant with damaged credit history , even in case where creditworthiness does not appear to be directly relevant to the job .","Several states , including Hawaii , Washington , Oregon and Illinois , have banned or severely limited the use of credit reports in hiring , partly out of worry that the practice could prevent unemployed , financially pressed Americans from getting back into the work force .",appear,not,directly,relevant,37,36,40,41,"{'lemma': 'appear', 'ix': 37, 'xpos': 'VB', 'deprel': 'rcmod', 'head': 'case'}","{'lemma': 'relevant', 'ix': 41, 'xpos': 'JJ', 'deprel': 'xcomp', 'head': 'appear'}",xcomp,"{'lemma': 'appear', 'ix': 37, 'xpos': 'VB', 'deprel': 'rcmod', 'head': 'case'}","{'lemma': 'not', 'ix': 36, 'xpos': 'RB', 'deprel': 'neg', 'head': 'appear'}",neg,"{'lemma': 'relevant', 'ix': 41, 'xpos': 'JJ', 'deprel': 'xcomp', 'head': 'appear'}","{'lemma': 'directly', 'ix': 40, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'relevant'}",advmod,nyt_eng_201012,36-40-41,directly_relevant,NegRaise
nyt_eng_20101221_0104_2:36-40-41,directly_relevant,"The lawsuit , an unusual intervention by the federal government on the issue , comes amid rising concerns that employers are denying jobs to applicants with damaged credit histories , even in cases where creditworthiness does not appear to be directly relevant to the job .",appear,not,directly,relevant,"the lawsuit , an unusual intervention by the federal government on the issue , comes amid rising concerns that employers are denying jobs to applicants with damaged credit histories , even in cases where creditworthiness does not appear to be directly relevant to the job .",nyt_eng_20101221_0104_2,"Sending a sharp warning to employers nationwide , the Equal Employment Opportunity Commission sued Kaplan Higher Education Corp. on Tuesday , accusing it of discriminating against black job applicants through the way it uses credit histories in the hiring process .","The lawsuit , an unusual intervention by the federal government on the issue , comes amid rising concerns that employers are denying jobs to applicants with damaged credit histories , even in cases where creditworthiness does not appear to be directly relevant to the job .","the lawsuit , an unusual intervention by the federal government on the issue , comes amid rising concerns that employers are denying jobs to applicants with damaged credit histories , even in cases where creditworthiness does not appear to be directly relevant to the job .","the lawsuit , a unusual intervention by the federal government on the issue , come amid rise concern that employer are deny job to applicant with damaged credit history , even in case where creditworthiness does not appear to be directly relevant to the job .","Several states , including Hawaii , Washington , Oregon and Illinois , have banned or severely limited the use of credit reports in hiring , partly out of worry that the practice could prevent unemployed , financially pressed Americans from getting back into the work force .",appear,not,directly,relevant,37,36,40,41,"{'lemma': 'appear', 'ix': 37, 'xpos': 'VB', 'deprel': 'rcmod', 'head': 'case'}","{'lemma': 'relevant', 'ix': 41, 'xpos': 'JJ', 'deprel': 'xcomp', 'head': 'appear'}",xcomp,"{'lemma': 'appear', 'ix': 37, 'xpos': 'VB', 'deprel': 'rcmod', 'head': 'case'}","{'lemma': 'not', 'ix': 36, 'xpos': 'RB', 'deprel': 'neg', 'head': 'appear'}",neg,"{'lemma': 'relevant', 'ix': 41, 'xpos': 'JJ', 'deprel': 'xcomp', 'head': 'appear'}","{'lemma': 'directly', 'ix': 40, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'relevant'}",advmod,nyt_eng_201012,36-40-41,directly_relevant,NegRaise
nyt_eng_20101220_0014_29:3-9-10,much_different,"-LBQ-  I do n't think it would have been much different ,  -RDQ-  Thompson said .",think,n't,much,different,"`` I do n't think it would have been much different , '' Thompson said .",nyt_eng_20101220_0014_29,The worst-case scenario for the MWC would have been all three high-profile members leaving at once -- Utah to the Pac-12 and TCU and BYU as replacements in the Big 12 .,"-LBQ-  I do n't think it would have been much different ,  -RDQ-  Thompson said .","`` I do n't think it would have been much different , '' Thompson said .","`` I do not think it would have be much different , '' Thompson say .",-LBQ-  Certainly we would have looked at what we had to do with our total memberships .,think,n't,much,different,4,3,9,10,"{'lemma': 'think', 'ix': 4, 'xpos': 'VB', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'different', 'ix': 10, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}",ccomp,"{'lemma': 'think', 'ix': 4, 'xpos': 'VB', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'think'}",neg,"{'lemma': 'different', 'ix': 10, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}","{'lemma': 'much', 'ix': 9, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'different'}",advmod,nyt_eng_201012,3-9-10,much_different,NegRaise
nyt_eng_20101220_0008_5:3-19-20,so_awesome,-LBQ-  We did n't think they were going to come this year with all the rain ; they 're so awesome !  -RDQ-  exclaimed Elsey Fernandez after the hogs and a pickup full of tarp-covered toys pulled up to drop off presents for her grandkids .,think,n't,so,awesome,`` We did n't think they were going to come this year with all the rain ; they 're so awesome ! '' exclaimed Elsey Fernandez after the hogs and a pickup full of tarp-covered toys pulled up to drop off presents for her grandkids .,nyt_eng_20101220_0008_5,"An hour and a dozen drenched miles later , it was indeed all smiles among the eight , wet leather-clad bikers , their car-driven family members and Santa 's helpers and , of course , those who care for the intended gift recipients -- children with one or both parents currently serving time in prison .",-LBQ-  We did n't think they were going to come this year with all the rain ; they 're so awesome !  -RDQ-  exclaimed Elsey Fernandez after the hogs and a pickup full of tarp-covered toys pulled up to drop off presents for her grandkids .,`` We did n't think they were going to come this year with all the rain ; they 're so awesome ! '' exclaimed Elsey Fernandez after the hogs and a pickup full of tarp-covered toys pulled up to drop off presents for her grandkids .,`` we did not think they were go to come this year with all the rain ; they be so awesome ! '' exclaim Elsey Fernandez after the hog and a pickup full of tarp-covered toy pull up to drop off present for she grandkid .,"-LBQ-  It makes me feel so wonderful to know that there are still people who care ,  -RDQ-  Fernandez said .",think,n't,so,awesome,4,3,19,20,"{'lemma': 'think', 'ix': 4, 'xpos': 'VB', 'deprel': 'ccomp', 'head': 'exclaim'}","{'lemma': 'awesome', 'ix': 20, 'xpos': 'JJ', 'deprel': 'parataxis', 'head': 'think'}",parataxis,"{'lemma': 'think', 'ix': 4, 'xpos': 'VB', 'deprel': 'ccomp', 'head': 'exclaim'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'think'}",neg,"{'lemma': 'awesome', 'ix': 20, 'xpos': 'JJ', 'deprel': 'parataxis', 'head': 'think'}","{'lemma': 'so', 'ix': 19, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'awesome'}",advmod,nyt_eng_201012,3-19-20,so_awesome,NegRaise
nyt_eng_20101219_0116_45:3-7-8,remotely_comparable,-LBQ-  I do n't think football is remotely comparable ; it 's much bigger than a movie .  -RDQ-,think,n't,remotely,comparable,`` I do n't think football is remotely comparable ; it 's much bigger than a movie . '',nyt_eng_20101219_0116_45,"-LBQ-  I think that 's a bridge too far ,  -RDQ-  Ebersol said .",-LBQ-  I do n't think football is remotely comparable ; it 's much bigger than a movie .  -RDQ-,`` I do n't think football is remotely comparable ; it 's much bigger than a movie . '',`` I do not think football be remotely comparable ; it be much bigger than a movie . '',"All of the network executives cited how effective what they called the story lines behind this season had been , from the electrifying play of Michael Vick of the Philadelphia Eagles after his prison sentence for running a dog-fighting business , to the seeming omnipresence of Brett Favre in news headlines .",think,n't,remotely,comparable,4,3,7,8,"{'lemma': 'think', 'ix': 4, 'xpos': 'VB', 'deprel': 'root', 'head': ""''""}","{'lemma': 'comparable', 'ix': 8, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}",ccomp,"{'lemma': 'think', 'ix': 4, 'xpos': 'VB', 'deprel': 'root', 'head': ""''""}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'think'}",neg,"{'lemma': 'comparable', 'ix': 8, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}","{'lemma': 'remotely', 'ix': 7, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'comparable'}",advmod,nyt_eng_201012,3-7-8,remotely_comparable,NegRaise
nyt_eng_20101219_0116_45:3-12-13,much_bigger,-LBQ-  I do n't think football is remotely comparable ; it 's much bigger than a movie .  -RDQ-,think,n't,much,bigger,`` I do n't think football is remotely comparable ; it 's much bigger than a movie . '',nyt_eng_20101219_0116_45,"-LBQ-  I think that 's a bridge too far ,  -RDQ-  Ebersol said .",-LBQ-  I do n't think football is remotely comparable ; it 's much bigger than a movie .  -RDQ-,`` I do n't think football is remotely comparable ; it 's much bigger than a movie . '',`` I do not think football be remotely comparable ; it be much bigger than a movie . '',"All of the network executives cited how effective what they called the story lines behind this season had been , from the electrifying play of Michael Vick of the Philadelphia Eagles after his prison sentence for running a dog-fighting business , to the seeming omnipresence of Brett Favre in news headlines .",think,n't,much,bigger,4,3,12,13,"{'lemma': 'think', 'ix': 4, 'xpos': 'VB', 'deprel': 'root', 'head': ""''""}","{'lemma': 'bigger', 'ix': 13, 'xpos': 'JJR', 'deprel': 'parataxis', 'head': 'think'}",parataxis,"{'lemma': 'think', 'ix': 4, 'xpos': 'VB', 'deprel': 'root', 'head': ""''""}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'think'}",neg,"{'lemma': 'bigger', 'ix': 13, 'xpos': 'JJR', 'deprel': 'parataxis', 'head': 'think'}","{'lemma': 'much', 'ix': 12, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'bigger'}",advmod,nyt_eng_201012,3-12-13,much_bigger,NegRaise
nyt_eng_20101219_0027_24:4-6-7,as_rich,"Digital images still do n't look as rich and sumptuous as film , which was developed to reproduce the way our eyes see the visible spectrum .",look,n't,as,rich,"Digital images still do n't look as rich and sumptuous as film , which was developed to reproduce the way our eyes see the visible spectrum .",nyt_eng_20101219_0027_24,"The camera that he used , a souped-up Red -LRB- he actually shot with a couple of Reds , two borrowed from his friend Steven Soderbergh -RRB- , approximates the appearance of film without ever really looking like it .","Digital images still do n't look as rich and sumptuous as film , which was developed to reproduce the way our eyes see the visible spectrum .","Digital images still do n't look as rich and sumptuous as film , which was developed to reproduce the way our eyes see the visible spectrum .","Digital image still do not look as rich and sumptuous as film , which was develop to reproduce the way we eye see the visible spectrum .","But in Fincher 's hands digital has its own striking , somewhat hyper-real quality , and a coolness that suits the stories he likes to tell .",look,n't,as,rich,5,4,6,7,"{'lemma': 'look', 'ix': 5, 'xpos': 'VB', 'deprel': 'root', 'head': '.'}","{'lemma': 'rich', 'ix': 7, 'xpos': 'JJ', 'deprel': 'acomp', 'head': 'look'}",acomp,"{'lemma': 'look', 'ix': 5, 'xpos': 'VB', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 4, 'xpos': 'RB', 'deprel': 'neg', 'head': 'look'}",neg,"{'lemma': 'rich', 'ix': 7, 'xpos': 'JJ', 'deprel': 'acomp', 'head': 'look'}","{'lemma': 'as', 'ix': 6, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'rich'}",advmod,nyt_eng_201012,4-6-7,as_rich,NegRaise
nyt_eng_20101218_0084_4:7-9-10,so_golden,"Spain 's golden age of sport had never looked so golden and had never seemed such a blessed contrast to the moroseness permeating too much of wider Spanish life  -COL-  the slumping economy , the 20 percent unemployment rate , the sense of diminished clout and prospects .",looked,never,so,golden,"Spain 's golden age of sport had never looked so golden and had never seemed such a blessed contrast to the moroseness permeating too much of wider Spanish life : the slumping economy , the 20 percent unemployment rate , the sense of diminished clout and prospects .",nyt_eng_20101218_0084_4,"In that historically heady month for Spain , Contador was well on his way to a third victory in the Tour , Rafael Nadal had won his latest Wimbledon and Spain 's national soccer team had sparked the country 's party of the century -- so far -- by winning its first World Cup .","Spain 's golden age of sport had never looked so golden and had never seemed such a blessed contrast to the moroseness permeating too much of wider Spanish life  -COL-  the slumping economy , the 20 percent unemployment rate , the sense of diminished clout and prospects .","Spain 's golden age of sport had never looked so golden and had never seemed such a blessed contrast to the moroseness permeating too much of wider Spanish life : the slumping economy , the 20 percent unemployment rate , the sense of diminished clout and prospects .","Spain 's golden age of sport had never look so golden and had never seem such a bless contrast to the moroseness permeate too much of wider spanish life : the slumping economy , the 20 percent unemployment rate , the sense of diminished clout and prospects .","But as 2010 proved once again , modern sport is a shaky foundation on which to build certitudes , not to mention national honor , and as year 's end approached , Spain 's brilliant sport year was showing signs of tarnish .",looked,never,so,golden,8,7,9,10,"{'lemma': 'look', 'ix': 8, 'xpos': 'VBN', 'deprel': 'root', 'head': '.'}","{'lemma': 'golden', 'ix': 10, 'xpos': 'JJ', 'deprel': 'acomp', 'head': 'look'}",acomp,"{'lemma': 'look', 'ix': 8, 'xpos': 'VBN', 'deprel': 'root', 'head': '.'}","{'lemma': 'never', 'ix': 7, 'xpos': 'RB', 'deprel': 'neg', 'head': 'look'}",neg,"{'lemma': 'golden', 'ix': 10, 'xpos': 'JJ', 'deprel': 'acomp', 'head': 'look'}","{'lemma': 'so', 'ix': 9, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'golden'}",advmod,nyt_eng_201012,7-9-10,so_golden,NegRaise
nyt_eng_20101217_0041_44:3-20-21,more_worried,"Mainstream Democrats do n't seem to get too exercised about a war led by a Democrat , and Republicans are more worried about earmarks , unless , that is , Republican senators are the ones asking for them .",seem,n't,more,worried,"Mainstream Democrats do n't seem to get too exercised about a war led by a Democrat , and Republicans are more worried about earmarks , unless , that is , Republican senators are the ones asking for them .",nyt_eng_20101217_0041_44,The polling shows voters oppose the war in Afghanistan -- but more in theory than in practice .,"Mainstream Democrats do n't seem to get too exercised about a war led by a Democrat , and Republicans are more worried about earmarks , unless , that is , Republican senators are the ones asking for them .","Mainstream Democrats do n't seem to get too exercised about a war led by a Democrat , and Republicans are more worried about earmarks , unless , that is , Republican senators are the ones asking for them .","Mainstream Democrats do not seem to get too exercise about a war lead by a Democrat , and Republicans be more worried about earmark , unless , that be , republican senator be the one ask for they .",The dysfunction these days in Washington is so great -- did Jim DeMint really call Harry Reid sacrilegious just in time for Christmas ? -- that it 's hard to see the dysfunction anywhere else .,seem,n't,more,worried,4,3,20,21,"{'lemma': 'seem', 'ix': 4, 'xpos': 'VB', 'deprel': 'root', 'head': '.'}","{'lemma': 'worried', 'ix': 21, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'seem'}",conj,"{'lemma': 'seem', 'ix': 4, 'xpos': 'VB', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'seem'}",neg,"{'lemma': 'worried', 'ix': 21, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'seem'}","{'lemma': 'more', 'ix': 20, 'xpos': 'RBR', 'deprel': 'advmod', 'head': 'worried'}",advmod,nyt_eng_201012,3-20-21,more_worried,NegRaise
