hit_id,bigram_lower,adv_form_lower,adj_form_lower,all_forms_lower,text_window,token_str
pcc_eng_24_083.1759_x1329168_05:08-09-10,that_simple,that,simple,n't_that_simple,electricity in your own home is n't that simple .,Creating electricity in your own home is n't that simple .
pcc_eng_19_056.4152_x0894326_077:13-14-15,that_simple,that,simple,n't_that_simple,"to the game , this is n't that simple .","But then , among people close to the game , this is n't that simple ."
pcc_eng_02_099.8495_x1598353_08:11-12-13,that_simple,that,simple,n't_that_simple,"to mathematical functions , things are n't that simple .","But when it comes to mathematical functions , things are n't that simple ."
pcc_eng_25_017.4162_x0265350_10:3-4-5,that_simple,that,simple,n't_that_simple,It is n't that simple though .,It is n't that simple though .
nyt_eng_19980424_0169_16:3-4-5,that_simple,that,simple,n't_that_simple,it is n't that simple .,it is n't that simple .
pcc_eng_02_097.1442_x1554413_11:4-6-7,that_simple,that,simple,never_that_simple,But life has never been that simple .,But life has never been that simple .
pcc_eng_16_022.0089_x0340245_2:6-7-8,that_simple,that,simple,not_that_simple,"unfortunately , the story is not that simple .","Unfortunately , the story is not that simple ."
pcc_eng_09_094.8801_x1518931_12:13-14-15,that_simple,that,simple,not_that_simple,"their solutions , however , is not that simple .","Predicting and analysing legal issues and their solutions , however , is not that simple ."
pcc_eng_12_030.5044_x0477711_54:6-7-8,that_simple,that,simple,not_that_simple,solomon said the cost is not that simple .,Solomon said the cost is not that simple .
pcc_eng_24_026.6324_x0414396_43:20-21-22,that_simple,that,simple,not_that_simple,all of us that history is not that simple enough .,"So , this is only my modest two cents , just to remind all of us that history is not that simple enough ."
pcc_eng_25_095.2715_x1525770_061:3-4-5,that_simple,that,simple,not_that_simple,We 're not that simple .,We 're not that simple .
pcc_eng_04_071.4964_x1138492_23:29-31-32,that_simple,that,simple,not_that_simple,cause of halitosis it may not be that simple .,"The most obvious answer to how to get rid of halitosis is to practice good oral hygiene , although , depending on the cause of halitosis it may not be that simple ."
pcc_eng_06_073.9222_x1179540_06:4-5-6,that_simple,that,simple,not_that_simple,Or is it not that simple ?,Or is it not that simple ?
pcc_eng_02_015.1901_x0229667_24:6-7-8,that_simple,that,simple,not_that_simple,"ok , so maybe t's not that simple .","Ok , so maybe t's not that simple ."
pcc_eng_22_054.4276_x0863201_16:18-19-20,that_simple,that,simple,not_that_simple,conducting transactions which seem to be not that simple for most of the users and,One of the most significant pain points of buying cryptocurrency is conducting transactions which seem to be not that simple for most of the users and can be complicated for even the most tech - savvy of us .
nyt_eng_20000427_0159_11:27-29-30,that_simple,that,simple,not_that_simple,"your stoop , it 's not quite that simple _ particularly if you have a","even if you 're comfortable with the idea of pointing , clicking and waiting for UPS to drop an Oldsmobile on your stoop , it 's not quite that simple _ particularly if you have a trade-in , if you 're financing the car or if you 're not absolutely certain which car you want ."
pcc_eng_06_072.6585_x1159235_09:5-6-7,that_simple,that,simple,not_that_simple,"Sadly , life is not that simple .","Sadly , life is not that simple ."
pcc_eng_17_077.8716_x1242254_12:10-11-12,that_simple,that,simple,not_that_simple,process of falling in love is not that simple and it always involves hundreds of,Of course the process of falling in love is not that simple and it always involves hundreds of variables however by understanding a simple example such as this one it would give you a very clear understanding of how love happens in general .
pcc_eng_12_018.9448_x0290307_040:09-10-11,that_simple,that,simple,not_that_simple,'d disagree in that it 's not that simple .,Although I 'd disagree in that it 's not that simple .
pcc_eng_04_057.2898_x0909132_08:14-16-17,that_simple,that,simple,not_that_simple,"surface , but it might not be that simple .","It sounds like a good match on the surface , but it might not be that simple ."
pcc_eng_16_024.3232_x0377480_224:11-12-13,that_simple,that,simple,not_that_simple,""" i 'm afraid it 's not that simple .","Shen Qingqiu said : "" I 'm afraid it 's not that simple ."
pcc_eng_20_009.1519_x0131525_12:30-32-33,that_simple,that,simple,not_that_simple,me is that it 's not nearly that simple .,"Even though this is a statement against nepotism and just knowing the right people in the right places , what this film has shown me is that it 's not nearly that simple ."
pcc_eng_19_075.8099_x1208532_71:09-11-12,that_simple,that,simple,not_that_simple,"has shown , it 's not quite that simple on pc .","But as Revive has shown , it 's not quite that simple on PC ."
pcc_eng_15_096.6244_x1545533_18:33-35-36,that_simple,that,simple,not_that_simple,"maintenance , the inquiry is not always that simple .","Although the four factors set forth above appear to be bright- line rules which dictate whether or not a person is entitled to receive alimony or spousal maintenance , the inquiry is not always that simple ."
pcc_eng_03_085.2862_x1364812_026:3-4-5,that_simple,that,simple,not_that_simple,"it 's not that simple with phragmites , and we have","It 's not that simple with Phragmites , and we have yet to see this kind of commitment from government ."
pcc_eng_12_001.8992_x0014517_25:26-27-28,that_simple,that,simple,not_that_simple,base however achieving online success is not that simple .,"Now , a raising variety of business are turning in the direction of the web to develop their consumer base however achieving online success is not that simple ."
pcc_eng_09_035.2300_x0554234_014:24-25-26,that_simple,that,simple,not_that_simple,"of me , but it 's not that simple .","She wrote on the Daily Mail , '' I could use the excuse that women are jealous of me , but it 's not that simple ."
pcc_eng_12_067.8645_x1080533_027:22-23-24,that_simple,that,simple,not_that_simple,"science , but perhaps it is not that simple .","Some would conclude that the above definition has already eliminated creation from the realm of science , but perhaps it is not that simple ."
pcc_eng_13_002.4450_x0023215_04:16-17-18,that_simple,that,simple,not_that_simple,"result , i know it 's not that simple , but clearly the benifits the","All the clues in this puzzle leads to this result , I know it 's not that simple , but clearly the benifits the USA will get through the continuity of wars in the middle - east is much much more when there 's peace ."
pcc_eng_01_064.3404_x1024492_09:08-09-10,that_simple,that,simple,not_that_simple,experts said that the issue was not that simple .,But experts said that the issue was not that simple .
nyt_eng_19960717_0216_29:5-6-7,that_simple,that,simple,not_that_simple,"analysts say it 's not that simple , though .","analysts say it 's not that simple , though ."
nyt_eng_20060213_0186_14:09-10-11,that_simple,that,simple,not_that_simple,spokeswoman mary osako said it 's not that simple .,but Yahoo spokeswoman Mary Osako said it 's not that simple .
pcc_eng_18_019.0875_x0292881_09:3-5-6,that_simple,that,simple,not_that_simple,it 's not quite that simple though ; a single atom will,It 's not quite that simple though ; a single atom will oscillate too fast to be read .
pcc_eng_23_090.0144_x1438822_12:6-7-8,that_simple,that,simple,not_that_simple,"in fact , it is not that simple when budget is your only hindrance","in fact , it is not that simple when budget is your only hindrance ."
pcc_eng_11_062.1099_x0989003_70:3-5-6,that_simple,that,simple,not_that_simple,Evolution is not even that simple .,Evolution is not even that simple .
pcc_eng_16_049.4687_x0784501_35:21-22-23,that_simple,that,simple,not_that_simple,"f ' pattern , it 's not that simple .","While it 's recognised that people tend to look at websites in an ' F ' pattern , it 's not that simple ."
pcc_eng_03_033.2530_x0522418_028:14-15-16,that_simple,that,simple,not_that_simple,"scientific and medical community is certainly not that simple , and i 'm not sure","People are not that silly , the scientific and medical community is certainly not that simple , and I 'm not sure why we persist with being this immature ."
pcc_eng_06_070.3177_x1121638_092:14-15-16,that_simple,that,simple,not_that_simple,", california , says it 's not that simple .","Luawanna Hallstrom , a farmer in Oceanside , California , says it 's not that simple ."
pcc_eng_11_096.3243_x1543080_031:10-11-12,that_simple,that,simple,not_that_simple,the hard way that it 's not that simple .,I 'm learning the hard way that it 's not that simple .
pcc_eng_00_073.4238_x1170789_13:3-4-5,that_simple,that,simple,not_that_simple,"Things are not that simple . ""","Things are not that simple . """
pcc_eng_18_082.1018_x1313126_05:27-28-29,that_simple,that,simple,not_that_simple,"local players , but it 's not that simple , "" he told sports direct",""" There is a view that more foreign players coming over should help improve [ the ] technique of the local players , but it 's not that simple , "" he told Sports Direct News ."
pcc_eng_28_023.6483_x0365838_07:4-5-6,that_simple,that,simple,not_that_simple,but it 's not that simple as you have to consider how,But it 's not that simple as you have to consider how the electricity is produced .
pcc_eng_15_014.5081_x0217931_057:25-26-27,that_simple,that,simple,not_that_simple,those simple suits which are really not that simple to execute .,"Shes such a style icon from Mame , Manchurian Candidate , and Murder , She Wrote , in those simple suits which are really not that simple to execute ."
pcc_eng_18_086.5588_x1385475_11:45-46-47,that_simple,that,simple,not_that_simple,"for many women , it is not that simple .","You spend a decade or so terrified that all it takes to get pregnant is to drop your guard for a second , and the next few years wishing you 'd known what you do now : that for many women , it is not that simple ."
pcc_eng_05_003.3574_x0038339_06:10-11-12,that_simple,that,simple,not_that_simple,"'s job market , it 's not that simple to find a decent job easily","And in today 's job market , it 's not that simple to find a decent job easily ."
nyt_eng_20060413_0151_21:6-7-8,that_simple,that,simple,not_that_simple,"of course , it 's not that simple for a lot of hitters .","of course , it 's not that simple for a lot of hitters ."
pcc_eng_25_096.2564_x1541587_62:12-13-14,that_simple,that,simple,not_that_simple,"'s simple , but it 's not that simple .","Cookbooks will tell you it 's simple , but it 's not that simple ."
pcc_eng_17_070.2424_x1118784_06:23-24-25,that_simple,that,simple,not_that_simple,with shared wealth -- it 's not that simple .,But for private family businesses -- where employees and managers are relatives and selling out gambles with shared wealth -- it 's not that simple .
pcc_eng_22_071.6571_x1141966_36:16-17-18,that_simple,that,simple,not_that_simple,"always unique , although it is not that simple , but our authors have the","And do n't worry , our scholarship essays are always unique , although it is not that simple , but our authors have the ability and experience in writing scholarship essays ."
pcc_eng_03_009.0298_x0129877_11:4-6-7,that_simple,that,simple,not_that_simple,But it may not be that simple .,But it may not be that simple .
nyt_eng_19990518_0273_21:08-11-12,that_simple,that,simple,nothing_that_simple,", earnest germany , nothing is quite that simple .","this being ecological , earnest Germany , nothing is quite that simple ."
pcc_eng_25_003.9391_x0048042_11:2-5-6,that_simple,that,simple,nothing_that_simple,but nothing 's ever that simple when it comes to the gods,"But nothing 's ever that simple when it comes to the Gods , and the chest was washed up on the shore , stuck in a giant tree , turned into a pillar and relocated to the palace of King Byblos where ISIS , having searched high and low , eventually found it ."
