hit_id,adv_form_lower,adj_form_lower,bigram_lower,neg_form_lower,all_forms_lower,text_window,token_str
apw_eng_20020826_0035_35:4-5-6,exactly,easy,exactly_easy,not,not_exactly_easy,`` it 's not exactly easy to make grand slam finals .,`` It 's not exactly easy to make Grand Slam finals .
pcc_eng_20_085.0484_x1357970_139:10-11-12,exactly,easy,exactly_easy,not,not_exactly_easy,"is fine , the vocal is not exactly easy on the ear this time out","BSS - This is fine , the vocal is not exactly easy on the ear this time out , like you 're reaching for the key and most of the time you hit ; but not every time ."
pcc_eng_09_081.8390_x1307859_50:16-17-18,exactly,easy,exactly_easy,not,not_exactly_easy,"characters made writing look , if not exactly easy , then at least possible .","' His short , simple sentences and familiar -seeming characters made writing look , if not exactly easy , then at least possible . '"
pcc_eng_18_004.4281_x0055554_34:24-25-26,exactly,easy,exactly_easy,not,not_exactly_easy,you 're located somewhere that 's not exactly easy to find on a map .,"For example , you might not be a hardliner about interviewees being on -time , especially if you 're located somewhere that 's not exactly easy to find on a map ."
pcc_eng_03_095.0278_x1522410_51:3-4-5,exactly,easy,exactly_easy,not,not_exactly_easy,it 's not exactly easy since a database error makes creating,It 's not exactly easy since a database error makes creating a new character impossible .
pcc_eng_06_107.1074_x1716444_34:7-8-9,exactly,easy,exactly_easy,not,not_exactly_easy,ms . townsend : it 's not exactly easy .,MS . TOWNSEND : It 's not exactly easy .
pcc_eng_16_084.1766_x1346378_33:25-26-27,exactly,easy,exactly_easy,not,not_exactly_easy,- right - now culture is not exactly easy .,"Living below your means that in this high- pressure , credit- based , gotta-have - it - all - right - now culture is not exactly easy ."
pcc_eng_06_108.1792_x1733632_02:3-4-5,exactly,easy,exactly_easy,not,not_exactly_easy,it 's not exactly easy to scratch an itch down there,"It 's not exactly easy to scratch an itch down there , which is why it 's so frustrating when it happens ( and sometimes it 's like it comes completely out of nowhere , right ? ) ."
pcc_eng_15_013.6958_x0204788_35:3-4-5,exactly,easy,exactly_easy,not,not_exactly_easy,"that 's not exactly easy , but it 's not that","That 's not exactly easy , but it 's not that hard , most of the time ."
pcc_eng_14_009.4740_x0136787_44:36-37-38,exactly,easy,exactly_easy,not,not_exactly_easy,freelancer - both of which are not exactly easy to do ; the former making,"If you are not a strong writer , you will have to ask a member of your family or friend to do a favor for you or hire a freelancer - both of which are not exactly easy to do ; the former making you feel like you 're intruding and the latter costing some dollars ."
pcc_eng_23_085.2497_x1361642_03:29-30-31,exactly,easy,exactly_easy,not,not_exactly_easy,"far this offseason , it 's not exactly easy to sit back and stay calm","Of course , that hinders on what you consider a major move , but looking at what the opposition has done so far this offseason , it 's not exactly easy to sit back and stay calm ."
pcc_eng_11_062.6318_x0997462_055:3-4-5,exactly,easy,exactly_easy,not,not_exactly_easy,It is not exactly easy .,It is not exactly easy .
pcc_eng_09_009.2013_x0132826_47:08-09-10,exactly,easy,exactly_easy,not,not_exactly_easy,"wrap up , while it 's not exactly easy to build this kind of connection","To wrap up , while it 's not exactly easy to build this kind of connection , these magical , strong relationships , let 's not give up hope ."
pcc_eng_13_007.2806_x0101300_67:6-7-8,exactly,easy,exactly_easy,not,not_exactly_easy,building a chicken coop is not exactly easy but it is not an impossible,Building a chicken coop is not exactly easy but it is not an impossible job .
pcc_eng_21_062.0730_x0987188_10:3-4-5,exactly,easy,exactly_easy,not,not_exactly_easy,"they 're not exactly easy to find in any books ,","They 're not exactly easy to find in any books , but they 're relevant , important historical information nonetheless ."
pcc_eng_21_025.5034_x0395956_29:3-4-5,exactly,easy,exactly_easy,not,not_exactly_easy,"it 's not exactly easy on the eyes , and at","It 's not exactly easy on the eyes , and at times it can even seem disorganized ."
pcc_eng_29_087.3864_x1395366_13:3-4-5,exactly,easy,exactly_easy,not,not_exactly_easy,it 's not exactly easy to raise the son of god,"It 's not exactly easy to raise the son of God , especially when various kings want him dead , and even more especially if he 's the kind of hell - raiser ( pardon the awkward association there ) many of the lost gospels make him out to be ."
pcc_eng_01_035.8971_x0563758_16:20-21-22,exactly,easy,exactly_easy,not,not_exactly_easy,"at your side , it is not exactly easy .","Though freeze dry taxidermy ensures that you 'll always have your precious pet at your side , it is not exactly easy ."
pcc_eng_29_001.1499_x0002395_04:18-19-20,exactly,easy,exactly_easy,not,not_exactly_easy,"a while , but it 's not exactly easy to access .","You Tube has had a method of avoiding history tracking for a while , but it 's not exactly easy to access ."
pcc_eng_04_051.7970_x0820578_11:3-4-5,exactly,easy,exactly_easy,not,not_exactly_easy,"it is not exactly easy to explain , but pets help","It is not exactly easy to explain , but pets help depressed people feel a sense of companionship ."
pcc_eng_18_096.2366_x1542652_021:13-14-15,exactly,easy,exactly_easy,not,not_exactly_easy,months in a new house was not exactly easy .,"However , being alone for five months in a new house was not exactly easy ."
pcc_eng_14_009.3541_x0134841_35:3-4-5,exactly,easy,exactly_easy,not,not_exactly_easy,"god is not exactly easy , but it is possible .","God is not exactly easy , but it is possible ."
pcc_eng_03_030.2850_x0474120_09:15-16-17,exactly,easy,exactly_easy,not,not_exactly_easy,surface as snow and ice ; not exactly easy to sup up into one 's,Most water is frozen underground or on the surface as snow and ice ; not exactly easy to sup up into one 's roots .
pcc_eng_16_027.9987_x0437083_61:3-4-5,exactly,easy,exactly_easy,not,not_exactly_easy,it 's not exactly easy for them to do it if,It 's not exactly easy for them to do it if they are not in love .
pcc_eng_27_020.2985_x0312201_05:25-26-27,exactly,easy,exactly_easy,not,not_exactly_easy,a few lines of code is not exactly easy when you want to change a,"Single- player games are way easier to handle , but when it comes to this games , entering a few lines of code is not exactly easy when you want to change a player 's framerate ."
pcc_eng_16_050.9481_x0808515_4:1-2-3,exactly,easy,exactly_easy,not,not_exactly_easy,not exactly easy for the average user .,Not exactly easy for the average user .
pcc_eng_04_041.5662_x0655606_30:21-22-23,exactly,easy,exactly_easy,not,not_exactly_easy,"cat preparation books , concerns were not exactly easy but on the moderate mentoring .","But according to Arun Sharma , renowned CAT expert and author of biggest selling CAT preparation books , concerns were not exactly easy but on the moderate mentoring ."
pcc_eng_24_070.7145_x1127636_56:1-2-3,exactly,easy,exactly_easy,not,not_exactly_easy,not exactly easy as the leaves are actually quite,Not exactly easy as the leaves are actually quite sharp and so J got his hedge trimmers out to tackle it .
pcc_eng_28_040.5983_x0640567_06:40-41-42,exactly,easy,exactly_easy,not,not_exactly_easy,getting between the two cities was not exactly easy .,"Now there are no direct flights between Milwaukee and Nashville , and with weather systems wreaking havoc all over North America , including the one that dumped ice on Middle Tennessee Monday , getting between the two cities was not exactly easy ."
pcc_eng_03_001.0678_x0001118_49:3-4-5,exactly,easy,exactly_easy,not,not_exactly_easy,they are not exactly easy to remember as they are generated,"They are not exactly easy to remember as they are generated as a random association of letters , but you have the option of Copying the address so you do n't have to type it manually ."
pcc_eng_06_078.9175_x1259991_06:08-09-10,exactly,easy,exactly_easy,not,not_exactly_easy,"challenge was straightforward enough , if not exactly easy :","The challenge was straightforward enough , if not exactly easy :"
pcc_eng_16_059.6337_x0949373_572:4-5-6,exactly,easy,exactly_easy,not,not_exactly_easy,""" you 're not exactly easy to do things for either with",""" You 're not exactly easy to do things for either with your macho attitude toward restaurants . """
pcc_eng_27_003.7451_x0044051_13:12-13-14,exactly,easy,exactly_easy,not,not_exactly_easy,this in smallish doses -- it's not exactly easy on the fingertips .,I can only work on this in smallish doses -- it's not exactly easy on the fingertips .
pcc_eng_07_106.4851_x1704929_15:18-19-20,exactly,easy,exactly_easy,not,not_exactly_easy,"form 990 , but it 's not exactly easy .","There is less required information to report on than the full Form 990 , but it 's not exactly easy ."
pcc_eng_23_014.3143_x0214563_4:4-5-6,exactly,easy,exactly_easy,not,not_exactly_easy,"since that 's not exactly easy to do , why not bring","Since that 's not exactly easy to do , why not bring the Redwoods into your home , right ?"
pcc_eng_22_053.2670_x0844463_082:15-16-17,exactly,easy,exactly_easy,not,not_exactly_easy,", "" well , poetry 's not exactly easy , but at least you 're","A grumpy one off to the side said , "" Well , poetry 's not exactly easy , but at least you 're good at it ... sortof ."
pcc_eng_24_108.07361_x1743796_20:4-5-6,exactly,easy,exactly_easy,not,not_exactly_easy,"american football is not exactly easy to follow , but in the","American football is not exactly easy to follow , but in the NFL every decision is relayed by the match official to the crowd ."
pcc_eng_08_048.0528_x0761724_50:16-17-18,exactly,easy,exactly_easy,not,not_exactly_easy,"certain nuanced understanding , which is not exactly easy to come by , of the","It requires a tolerance for contradiction -- and a certain nuanced understanding , which is not exactly easy to come by , of the history of the future ."
pcc_eng_14_087.1536_x1392517_03:19-20-21,exactly,easy,exactly_easy,not,not_exactly_easy,a strong working woman is still not exactly easy .,"From the pay gap , to representation in certain fields , being a strong working woman is still not exactly easy ."
pcc_eng_19_020.5907_x0316302_49:09-10-11,exactly,easy,exactly_easy,not,not_exactly_easy,trip to get this reuben was not exactly easy .,But the trip to get this Reuben was not exactly easy .
pcc_eng_27_106.9368_x1713616_65:20-21-22,exactly,easy,exactly_easy,not,not_exactly_easy,"n't go through , it 's not exactly easy for that player to return to","Any time a player is traded and for whatever reason the trade does n't go through , it 's not exactly easy for that player to return to his organization , knowing he felt expendable or unwanted ."
pcc_eng_18_014.4394_x0217869_06:6-7-8,exactly,easy,exactly_easy,not,not_exactly_easy,"after all , it 's not exactly easy here in edmund , is it","After all , it 's not exactly easy here in Edmund , is it ?"
pcc_eng_25_082.4867_x1319066_007:35-36-37,exactly,easy,exactly_easy,not,not_exactly_easy,"i 've done before , and not exactly easy to pull off .","For anyone interested in the process , I really tried to emulate the classic Japanese brush style for this design , something that is completely different from anything I 've done before , and not exactly easy to pull off ."
pcc_eng_16_055.0217_x0874289_06:14-15-16,exactly,easy,exactly_easy,not,not_exactly_easy,"comics , athough , it 's not exactly easy these days to pick stuff up","My kids , ( 10,9,7 ) love comics , athough , it 's not exactly easy these days to pick stuff up easily for them ."
pcc_eng_03_008.5541_x0122174_34:7-8-9,exactly,easy,exactly_easy,not,not_exactly_easy,""" we do recognize it 's not exactly easy for shoppers these days , """,""" We do recognize it 's not exactly easy for shoppers these days , "" Robinson said ."
pcc_eng_09_035.9733_x0566171_4:5-6-7,exactly,easy,exactly_easy,not,not_exactly_easy,"now , photoshop is not exactly easy to learn and it is actually","Now , Photoshop is not exactly easy to learn and it is actually quite difficult to master ."
