hit_id,adv_form_lower,adj_form_lower,bigram_lower,neg_form_lower,all_forms_lower,text_window,token_str
pcc_eng_29_035.0517_x0549504_6:17-18-19,terribly,wrong,terribly_wrong,nothing,nothing_terribly_wrong,... and i guess there 's nothing terribly wrong with it .,We saw a lot of fish leave the river Sunday ... and I guess there 's nothing terribly wrong with it .
pcc_eng_04_076.7752_x1223959_02:5-6-7,terribly,wrong,terribly_wrong,nothing,nothing_terribly_wrong,"Basically , there 's nothing terribly wrong with my head .","Basically , there 's nothing terribly wrong with my head ."
pcc_eng_05_082.6438_x1321386_28:3-4-5,terribly,wrong,terribly_wrong,nothing,nothing_terribly_wrong,there 's nothing terribly wrong with the rooms at the biltmore,"There 's nothing terribly wrong with the rooms at the Biltmore -- yours will most likely be reasonably clean and reasonably comfortable , and they 're spacious enough ."
pcc_eng_04_058.3600_x0926378_227:1-2-3,terribly,wrong,terribly_wrong,nothing,nothing_terribly_wrong,"nothing terribly wrong , but nothing terribly exciting either","Nothing terribly wrong , but nothing terribly exciting either ."
pcc_eng_16_023.5397_x0364766_03:30-31-32,terribly,wrong,terribly_wrong,nothing,nothing_terribly_wrong,"sales hit , despite there being nothing terribly wrong with it .","We recently posted a story about Subaru 's renunciation of the Tribeca SUV , a model that was the exact opposite of a sales hit , despite there being nothing terribly wrong with it ."
pcc_eng_27_066.2855_x1055401_22:6-8-9,terribly,wrong,terribly_wrong,nothing,nothing_terribly_wrong,sometimes they want reassurance that nothing is terribly wrong with them .,Sometimes they want reassurance that nothing is terribly wrong with them .
pcc_eng_06_079.4976_x1269294_4:3-4-5,terribly,wrong,terribly_wrong,nothing,nothing_terribly_wrong,"there 's nothing terribly wrong with the program , but there","There 's nothing terribly wrong with the program , but there 's nothing terribly right either ."
pcc_eng_20_090.2569_x1442019_08:3-4-5,terribly,wrong,terribly_wrong,nothing,nothing_terribly_wrong,there is nothing terribly wrong with the story itself .,There is nothing terribly wrong with the story itself .
pcc_eng_05_081.9380_x1310006_096:35-37-38,terribly,wrong,terribly_wrong,nothing,nothing_terribly_wrong,on living life as if nothing is terribly wrong .,"My concluding point concerns the lengths to which we will go to deny the reality of this holocaust , because it is almost unbearable to contemplate and still go on living life as if nothing is terribly wrong ."
pcc_eng_15_007.7880_x0109582_22:14-15-16,terribly,wrong,terribly_wrong,nothing,nothing_terribly_wrong,"worst , he insisted there was nothing terribly wrong that could n't be fixed with","Even when the passing game looked its worst , he insisted there was nothing terribly wrong that could n't be fixed with a couple tweaks ."
pcc_eng_16_021.7461_x0335988_098:3-4-5,terribly,wrong,terribly_wrong,nothing,nothing_terribly_wrong,there is nothing terribly wrong with the actors portraying the famous,"There is nothing terribly wrong with the actors portraying the famous trio here , but the flick 's kid-friendly tone is strangely inconsistent at times ."
pcc_eng_02_005.7044_x0076071_09:3-4-5,terribly,wrong,terribly_wrong,nothing,nothing_terribly_wrong,there 's nothing terribly wrong with it ( unless you ca,"There 's nothing terribly wrong with it ( unless you ca n't deal with Carrey on any level ; he 's somewhat muted here but not nearly enough to stop his supremely irritating Robin Williams - level "" riffing "" ) , but there 's nothing mind - blowingly amazing about it , either ."
pcc_eng_19_074.2494_x1183334_03:31-33-34,terribly,wrong,terribly_wrong,nothing,nothing_terribly_wrong,"users , and make sure nothing is terribly wrong with the update before sending it","Basically what a soak test is , it 's a way for Motorola to test out a new OS update with a small group of users , and make sure nothing is terribly wrong with the update before sending it out to the masses ."
