hit_id,adv_form_lower,adj_form_lower,bigram_lower,neg_form_lower,all_forms_lower,text_window,token_str
pcc_eng_23_003.7832_x0044791_11:11-12-13,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"is of some interest , but not terribly surprising considering that erik prince had a","The connection to Blackwater is of some interest , but not terribly surprising considering that Erik Prince had a loose connection to the incoming administration , being the brother of Betsy De Vos ."
pcc_eng_28_039.3307_x0619901_10:5-6-7,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"these findings , while not terribly surprising , particularly when considering how the","These findings , while not terribly surprising , particularly when considering how the rapid advances in mobile technology have made ' working from anywhere ' a possibility and reality for so many of us , also raise some important issues for organizations or leaders that are supporting or offering telework to their teams ."
pcc_eng_15_012.9851_x0193387_09:3-4-5,terribly,surprising,terribly_surprising,not,not_terribly_surprising,it 's not terribly surprising that nissan is hoping to drum,It 's not terribly surprising that Nissan is hoping to drum up more Leaf sales .
pcc_eng_06_030.8141_x0482437_12:3-4-5,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"this was not terribly surprising , because palazzolo , evola and","This was not terribly surprising , because Palazzolo , Evola and Alfano were all related ."
pcc_eng_15_092.9013_x1485391_15:3-4-5,terribly,surprising,terribly_surprising,not,not_terribly_surprising,though perhaps not terribly surprising from a department in which the,"Though perhaps not terribly surprising from a Department in which the chief , Commissioner Cherie Berry , has made cozying up to business her most visible priority ( and in a "" right - to - work "" state that is already unfriendly to labor in numerous ways ) , the response remains extremely disappointing - especially in light of the demonstrably inhumane conditions that so many farmworkers must endure ."
pcc_eng_01_095.1256_x1522014_03:6-7-8,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"mind you , this is not terribly surprising -- when canadian customs started seizing","Mind you , this is not terribly surprising -- when Canadian customs started seizing our laptops and cameras at the border a couple years back , we kinda figured the snoop was on ."
pcc_eng_20_089.2752_x1426192_19:3-4-5,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"it 's not terribly surprising , then , that pinterest has","It 's not terribly surprising , then , that Pinterest has thrown its proverbial hat into the ring ."
pcc_eng_14_086.6814_x1384902_13:20-21-22,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"becomes infatuated with , a task not terribly surprising since she is played by slinky","And he meets Adriana , Pablo Picasso 's girlfriend , who Gil quickly becomes infatuated with , a task not terribly surprising since she is played by slinky , stunning Marion Cotillard ."
pcc_eng_21_067.9778_x1082388_19:5-6-7,terribly,surprising,terribly_surprising,not,not_terribly_surprising,i suppose it 's not terribly surprising that a geek who loves to,I suppose it 's not terribly surprising that a geek who loves to travel also has a fondness for maps .
pcc_eng_06_072.3335_x1153982_13:18-19-20,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"nationals organization , and that 's not terribly surprising given his age and the fact","He 's yet to crack any top prospect ranking within the Nationals organization , and that 's not terribly surprising given his age and the fact that he 's yet to advance beyond Rookie-level ball ."
pcc_eng_10_029.5881_x0462143_15:11-12-13,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"disappointment , but the outcome is not terribly surprising , "" he said .",""" It is a disappointment , but the outcome is not terribly surprising , "" he said ."
pcc_eng_24_023.3057_x0360515_20:3-5-6,terribly,surprising,terribly_surprising,not,not_terribly_surprising,this should not be terribly surprising as an immediate reaction .,This should not be terribly surprising as an immediate reaction .
pcc_eng_03_001.6365_x0010371_17:22-23-24,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"its way to a climactic , not terribly surprising showdown .","And so Jack Reacher lumbers through a series of beatings , shootings and bludgeonings on its way to a climactic , not terribly surprising showdown ."
pcc_eng_07_028.2856_x0441312_086:7-8-9,terribly,surprising,terribly_surprising,not,not_terribly_surprising,so on the whole it 's not terribly surprising that it caused some damage en,So on the whole it 's not terribly surprising that it caused some damage en route .
pcc_eng_02_009.4564_x0136577_15:1-2-3,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"not terribly surprising , since the priorities this government","Not terribly surprising , since the priorities this government is "" blowing the wad "" on have no empirical underpinning ; the math , the statistics , the expenditure , the "" evidence "" experts and scientists rely on is absent ."
pcc_eng_07_051.7317_x0820210_063:12-13-14,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"through camp , so it 's not terribly surprising that he did n't make the","Mijares has been struggling all through camp , so it 's not terribly surprising that he did n't make the team ."
pcc_eng_14_038.5399_x0606448_04:3-4-5,terribly,surprising,terribly_surprising,not,not_terribly_surprising,it 's not terribly surprising that public reaction to the prospect,It 's not terribly surprising that public reaction to the prospect of an Arab nation with links to terrorists managing six major American harbors stimulated an overwhelmingly negative response from voters .
pcc_eng_26_080.7177_x1288807_072:4-5-6,terribly,surprising,terribly_surprising,not,not_terribly_surprising,it 's also not terribly surprising that the novelization of return of,"It 's also not terribly surprising that the novelization of Return of the Jedi was the best-selling book in 1983 , that 's when the movie came out , and it was an enormous blockbuster ."
pcc_eng_18_045.9572_x0727597_18:15-16-17,terribly,surprising,terribly_surprising,not,not_terribly_surprising,numbers are better than expected but not terribly surprising .,"For Microsoft Windows PC makers , the positive numbers are better than expected but not terribly surprising ."
pcc_eng_12_008.6117_x0123133_12:4-5-6,terribly,surprising,terribly_surprising,not,not_terribly_surprising,""" it is not terribly surprising that whites subjectively perceive discrimination against",""" It is not terribly surprising that whites subjectively perceive discrimination against members of their own group as an especially significant and growing problem , even though , objectively speaking , bias against blacks is far more pervasive , problematic and ill-intentioned , "" he said ."
pcc_eng_07_051.7257_x0820113_01:25-26-27,terribly,surprising,terribly_surprising,not,not_terribly_surprising,", so his being optioned is not terribly surprising .","Pino would not have been available to pitch for several more days and did not pitch well Wednesday , so his being optioned is not terribly surprising ."
pcc_eng_23_039.2008_x0617208_45:3-4-5,terribly,surprising,terribly_surprising,not,not_terribly_surprising,it 's not terribly surprising that trump -- in a speech,It 's not terribly surprising that Trump -- in a speech ostensibly about unity and bipartisanship -- would n't mention an investigation that is tearing at the heart and soul of political Washington .
pcc_eng_18_007.8657_x0111167_24:10-11-12,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"answers reflect reality , it 's not terribly surprising for a lower status group in",""" Assuming these answers reflect reality , it 's not terribly surprising for a lower status group in the workplace to make up for it by working longer , being more available on vacation , feeling grateful for what they do get , feeling like perhaps their jobs are more precarious , "" Ms. Berdahl says ."
pcc_eng_25_002.9232_x0031313_045:31-32-33,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"well at all , which is not terribly surprising , because we were a completely","It certainly is perceived that way , but when "" 30 Days of Night "" came out , the comic itself did n't sell well at all , which is not terribly surprising , because we were a completely unknown comic book company , and Steve [ Niles ] and Ben [ Templesmith ] were n't as well - known back then as they are today ."
nyt_eng_20000404_0301_20:27-28-29,terribly,surprising,terribly_surprising,not,not_terribly_surprising,said that the volatility is ` not terribly surprising . '',"Michael Beindorff , president and chief operating officer of PlanetrX.com , an online pharmacy based in South San Francisco , said that the volatility is ` not terribly surprising . ''"
pcc_eng_00_011.8633_x0175452_17:12-13-14,terribly,surprising,terribly_surprising,not,not_terribly_surprising,on the standalone model is also not terribly surprising .,The $ 500 price tag on the standalone model is also not terribly surprising .
pcc_eng_24_071.1046_x1134021_150:22-23-24,terribly,surprising,terribly_surprising,not,not_terribly_surprising,contrast with jerry and it 's not terribly surprising that emma finds jerry the more,"At the beginning of the story , his naturally rather dour character makes a great contrast with Jerry and it 's not terribly surprising that Emma finds Jerry the more attractive prospect ."
pcc_eng_00_062.5661_x0995328_1:11-12-13,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"few days old ( and probably not terribly surprising ) , but i just wanted","This story is a few days old ( and probably not terribly surprising ) , but I just wanted to mention Indiana University professor Julia R. Fox 's study that concludes that The Daily Show is just as substantive as nightly network news ."
pcc_eng_12_064.2684_x1022889_19:7-8-9,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"given the incentives , it is not terribly surprising that the lp continually nominates corrupt","Given the incentives , it is not terribly surprising that the LP continually nominates corrupt / incompetent / just-plain-goofy candidates ."
pcc_eng_01_098.0518_x1569043_09:3-4-5,terribly,surprising,terribly_surprising,not,not_terribly_surprising,it 's not terribly surprising that i found myself taking both,"It 's not terribly surprising that I found myself taking both Impressionism and Post-Impressionism in undergrad , where I learned about the dark personalities that made such colorful and seemingly cheery paintings ."
pcc_eng_15_093.4870_x1495009_11:5-6-7,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"however , that 's not terribly surprising since it was our third most","However , that 's not terribly surprising since it was our third most trendy puppy name last year , which we suspect has something to do withthe popularity of the Luna Lovegood character in the Harry Potterbooks and movies ."
pcc_eng_17_044.1347_x0696573_05:26-27-28,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"'s zombie farm , it 's not terribly surprising that glu is moving in this","Considering the successes of similar games , such as Capcom 's older app , Smurfs ' Village and Playforge 's Zombie Farm , it 's not terribly surprising that Glu is moving in this direction ."
pcc_eng_26_039.4651_x0621952_060:4-5-6,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"so it 's not terribly surprising that , even back in 1979","So it 's not terribly surprising that , even back in 1979 , Monty Python 's Life of Brian inspired intense protests and outrage around the world ."
pcc_eng_00_062.0183_x0986441_01:3-4-5,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"it was not terribly surprising that romney would , on the","It was not terribly surprising that Romney would , on the eve of the election , toss aside the antiabortion positions he cultivated during the Republican primaries ; lately , he has reversed himself more often than a parking - lot attendant ."
pcc_eng_16_084.8800_x1357714_06:08-09-10,terribly,surprising,terribly_surprising,not,not_terribly_surprising,of the results are interesting but not terribly surprising ; while awareness of kv b,"Most of the results are interesting but not terribly surprising ; while awareness of Kv B rose after the SCOTUS decision , 61 % of the public still did n't know much or anything about it , and the fact that 62 % approved of the decision is pretty much what is pretty much in line with their earlier poll , where 63 % of the public said that if the Supreme Court ruled for the plaintiffs , Congress should pass a simple law restoring tax credits to the 34 states in question ."
pcc_eng_10_078.9766_x1260339_215:4-5-6,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"so it is not terribly surprising that as a culture , we","So it is not terribly surprising that as a culture , we also do not value states of consciousness or their importance ."
pcc_eng_27_102.0221_x1634168_23:10-11-12,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"lengthy legal analysis of it - not terribly surprising , since he 's a lawyer","Doug provides a lengthy legal analysis of it - not terribly surprising , since he 's a lawyer - which you are invited to read ."
pcc_eng_04_101.8388_x1629079_31:17-18-19,terribly,surprising,terribly_surprising,not,not_terribly_surprising,of the pic's weekend gross -- not terribly surprising considering the 100- year- old history,"Over - 25 auds , however , represented 59 % of the pic's weekend gross -- not terribly surprising considering the 100- year- old history of Edgar Rice Burroughs ' original John Carter character ."
pcc_eng_02_094.7639_x1516043_11:13-14-15,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"durable goods orders , it 's not terribly surprising to see manufacturing activity rising .","Based on the recent upturn in durable goods orders , it 's not terribly surprising to see manufacturing activity rising ."
pcc_eng_09_039.8656_x0629007_14:30-31-32,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"- party options , it 's not terribly surprising to see the gear 's battery","Its screen is colorful and has a much higher resolution , and when you throw in other features like S Voice and third - party options , it 's not terribly surprising to see the Gear 's battery drain a lot faster than the competition ."
pcc_eng_15_093.5355_x1495781_028:3-4-5,terribly,surprising,terribly_surprising,not,not_terribly_surprising,This is not terribly surprising .,This is not terribly surprising .
pcc_eng_03_001.5248_x0008574_25:36-37-38,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"without reasonable suspicion in 2010 is not terribly surprising , even if it is disheartening","So a federal judge 's January 2 ruling upholding the legitimacy of US Border Patrol agents ' search and temporary seizure of a French - American student 's laptop without reasonable suspicion in 2010 is not terribly surprising , even if it is disheartening ."
pcc_eng_26_094.9685_x1519625_01:30-31-32,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"the announcement of scribblenauts while perhaps not terribly surprising , is still nonetheless welcome .","In retrospect , it should have seemed like the perfect fit and by proxy something that we should have expected so really , the announcement of Scribblenauts while perhaps not terribly surprising , is still nonetheless welcome ."
pcc_eng_24_077.9395_x1244582_01:2-3-4,terribly,surprising,terribly_surprising,not,not_terribly_surprising,t's not terribly surprising that microsoft could n't muscle its,t's not terribly surprising that Microsoft could n't muscle its way into Kindle-owners ' hearts with its ebook efforts -- but what 's happening next is a bit of a surprise .
pcc_eng_27_058.2569_x0925528_6:09-10-11,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"that in mind , it 's not terribly surprising to see that the comedian /","So with that in mind , it 's not terribly surprising to see that the comedian / actor is again hanging out with Kweli and Hi-Tek ."
pcc_eng_05_031.1179_x0487924_31:3-4-5,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"it was not terribly surprising , nor was it the end","It was not terribly surprising , nor was it the end of the world , although it rather felt like it at the time ."
pcc_eng_19_045.8279_x0723617_17:4-5-6,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"apparently ( and not terribly surprising ) , part of the movie","Apparently ( and not terribly surprising ) , part of the movie was filmed without permission from the city and , ever since 1969 , no other films have been allowed to shoot inside the cemetery ."
pcc_eng_17_046.3847_x0733270_04:1-2-3,terribly,surprising,terribly_surprising,not,not_terribly_surprising,not terribly surprising because corey crawford will be out,Not terribly surprising because Corey Crawford will be out for a couple days of practice with an injury that defies explanation -- or the Hawks just wo n't give it to you .
pcc_eng_08_107.7940_x1729076_04:3-4-5,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"that 's not terribly surprising , but the limited scope of","That 's not terribly surprising , but the limited scope of the attack is ."
pcc_eng_25_004.7285_x0060837_27:30-31-32,terribly,surprising,terribly_surprising,not,not_terribly_surprising,the courtroom were not encouraging but not terribly surprising .,"For many female attorneys , the results revealed in the New York State Bar Association 's recently adopted report on female litigators in the courtroom were not encouraging but not terribly surprising ."
pcc_eng_16_056.8764_x0904315_45:32-33-34,terribly,surprising,terribly_surprising,not,not_terribly_surprising,vegan for ethical reasons was probably not terribly surprising to the people who know me,"I should caveat this by saying that I 've been involved in social justice movements of various kinds for nearly 15 years , so becoming vegan for ethical reasons was probably not terribly surprising to the people who know me best ."
pcc_eng_15_013.7322_x0205354_10:11-12-13,terribly,surprising,terribly_surprising,not,not_terribly_surprising,been sad to watch but also not terribly surprising .,The demise of Gawkerhas been sad to watch but also not terribly surprising .
pcc_eng_21_024.5587_x0380670_23:3-4-5,terribly,surprising,terribly_surprising,nothing,nothing_terribly_surprising,"Again , nothing terribly surprising here .","Again , nothing terribly surprising here ."
pcc_eng_16_089.1458_x1426959_14:5-6-7,terribly,surprising,terribly_surprising,nothing,nothing_terribly_surprising,i suppose there 's nothing terribly surprising about fred thompson asserting that roe,I suppose there 's nothing terribly surprising about Fred Thompson asserting that Roe v. Wade is the worst Supreme Court decision since 1967 .
pcc_eng_23_008.1875_x0116084_23:12-13-14,terribly,surprising,terribly_surprising,nothing,nothing_terribly_surprising,"well marked in advance , so nothing terribly surprising arises .","The twists and turns are well marked in advance , so nothing terribly surprising arises ."
