hit_id,category,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent
nyt_eng_20030111_0127_25:13,unknown-polarity,absolutely_sure,absolutely,sure,-LBQ-  It would be wrong to disburse the money until everyone is absolutely sure that everything has been cleared up and the guilty verdicts have been finalized .,nyt_eng_20030111_0127_25,13,nyt_eng_200301,"-LBQ-  I think the holders of these tickets need to be as patient as possible ,  -RDQ-  said Gary Biszantz , a prominent and wealthy horse owner , who holds one consolation ticket .",I feel that the Breeders ' Cup and the NTRA  -RDQ-  _ the National Thoroughbred Racing Association _  -LBQ-  has acted as quickly and as effectively as possible to fend off any future problems and get to the bottom of this .  -RDQ-
nyt_eng_20030101_0012_7:7,unknown-polarity,very_aware,very,aware,"-LBQ-  Everyone at this conference was very aware of the political situations in each of their countries ,  -RDQ-  he said .",nyt_eng_20030101_0012_7,7,nyt_eng_200301,"On Monday , three Baptist missionaries in Yemen were murdered by a Muslim militant who slipped into a hospital , cradling a gun as if it were an infant .","-LBQ-  Sure , missionaries feel vulnerable , and especially so if a war breaks out ; their level of risk would increase exponentially ."
nyt_eng_20100524_0156_43:6,unknown-polarity,very_frustrated,very,frustrated,"-LBQ-  Everyone is very , very frustrated .  -RDQ-",nyt_eng_20100524_0156_43,6,nyt_eng_201005,"-LBQ-  If the government felt there were other things to do it is clearly within the power of the government to do that ,  -RDQ-  Suttles said .","Suttles said that if the top kill did work , the leak could be stopped as early as Wednesday night ."
nyt_eng_20100523_0022_33:5,unknown-polarity,so_excited,so,excited,"-LBQ-  Everyone was just so excited to come to the set the next day and face that new challenge ,  -RDQ-  Iacono said .",nyt_eng_20100523_0022_33,5,nyt_eng_201005,"For Paul Iacono , the 21-year-old actor who plays RJ , the boundary-pushing spirit made for a thrilling work environment .",-LBQ-  How were we going to pull this gag off ? Or how do you get away with only showing so much ? Or Lori Alan 's going to take off her top today .
nyt_eng_20100514_0042_26:4,unknown-polarity,so_fortunate,so,fortunate,"Not everyone was so fortunate , though , particularly those who suffered lingering psychological problems .",nyt_eng_20100514_0042_26,4,nyt_eng_201005,Those were the happy outcomes .,"Before the earthquake , Maurice , the woman who had stopped speaking , earned a subsistence wage as a vendor who sold hair ties and womens undergarments from a small stand along the side of the road ."
nyt_eng_20100505_0231_5:4,unknown-polarity,so_dismissive,so,dismissive,Not everyone is so dismissive .,nyt_eng_20100505_0231_5,4,nyt_eng_201005,"As inventors of the sport , the British can be condescending and uninformed about the game in the United States , viewing American soccer with the same smugness that the United States might view English baseball .","Actually , the view of American soccer here is nuanced and complicated ."
nyt_eng_20100505_0206_29:5,unknown-polarity,so_dismissive,so,dismissive,But not everyone is so dismissive .,nyt_eng_20100505_0206_29,5,nyt_eng_201005,"SOC-U.S.-ENGLAND -LRB- London -RRB- -- As the inventors of soccer , the British can be condescending and uninformed about the game in the United States .",By Jere Longman .
nyt_eng_20100503_0122_41:4,unknown-polarity,so_upset,so,upset,-LBQ-  Everyone is so upset .,nyt_eng_20100503_0122_41,4,nyt_eng_201005,"-LBQ-  Among my friends , it 's such a huge loss ,  -RDQ-  Formby said .",She is truly the nicest person ever .  -RDQ-
nyt_eng_20061025_0268_7:16,unknown-polarity,so_busy,so,busy,"Growth & Income has performed even worse , but faced less criticism because everyone was so busy complaining about Magellan .",nyt_eng_20061025_0268_7,16,nyt_eng_200610,"Magellan was disparaged as a closet index fund , with a long record of below-average performance .","Fidelity veteran Harry Lange was chosen to run Magellan 's $ 45 billion portfolio , and Tim Cohen was promoted to take over Growth & Income ."
nyt_eng_20061021_0105_129:16,unknown-polarity,unfailingly_polite,unfailingly,polite,"On the following night , at the old Carnegie Library in Americus , everyone was unfailingly polite to Wittkamper - even some of the guys who made his senior year miserable .",nyt_eng_20061021_0105_129,16,nyt_eng_200610,"-LBQ-  If my parents had n't been pacifists ,  -RDQ-  he concluded ,  -LBQ-  we could have had a Columbine on our hands .  -RDQ-",They looked rather harmless in their khakis and polos .
nyt_eng_20061017_0208_48:12,unknown-polarity,as_skilled,as,skilled,"We 'd be like consultants , making sure everyone else was as skilled as possible .  -RDQ-",nyt_eng_20061017_0208_48,12,nyt_eng_200610,-LBQ-  Or we would n't need them as frontline providers .,-LRB- STORY CAN END HERE .
nyt_eng_20061014_0022_14:5,unknown-polarity,so_focused,so,focused,"-LBQ-  Everyone is always so focused on how the most recent -LRB- arena -RRB- deals have been done that they think it 's the only model ,  -RDQ-  said Alex Martins , the Magic 's chief operating officer .",nyt_eng_20061014_0022_14,5,nyt_eng_200610,"No , this one is theirs , their very own private\/public fantasy , with the Magic opting for a less-income , less-overhead approach .","-LBQ-  We determined that we had to look at something different , so we developed a model that we think works for us .  -RDQ-"
nyt_eng_20061013_0196_46:3,unknown-polarity,pretty_respectful,pretty,respectful,Everyone was pretty respectful of where they were .,nyt_eng_20061013_0196_46,3,nyt_eng_200610,"-LBQ-  It went amazingly , though .",We were all kind of in awe .
nyt_eng_20061006_0339_90:16,unknown-polarity,very_abercrombie,very,abercrombie,"-LBQ-  Molly liked Bucknell ,  -RDQ-  Cohen said ,  -LBQ-  but she thought everyone was very Abercrombie .  -RDQ-",nyt_eng_20061006_0339_90,16,nyt_eng_200610,"Their children 's reactions to particular colleges -- hating one , loving another -- is often based on the most subjective details  -COL-  the souvenirs in the campus store , the smoothie bar in the student union , the perceived dress code , whether the tour guide was too weird or not weird enough .","Pamela Awad of New York , whose daughter attends New York University , said the best guidance she received --  -LBQ-  bite your tongue  -RDQ-  -- came from a mother who had done the college tour the year before ."
nyt_eng_20061003_0170_18:4,unknown-polarity,as_pleased,as,pleased,Not everyone was as pleased as I was .,nyt_eng_20061003_0170_18,4,nyt_eng_200610,We tasted 25 rieslings from all over Australia .,First let me give you the dissenting voices .
nyt_eng_20061003_0058_193:10,unknown-polarity,acutely_aware,acutely,aware,"After the summer of Alaska daylight , everyone was acutely aware of the difficulty of moving into the strange , green world of night vision goggles , where colors disappear and depth perception becomes problematic .",nyt_eng_20061003_0058_193,10,nyt_eng_200610,But that was n't the only difficulty .,"-LBQ-  It was my second NVG flight  -RDQ-  of the year , Reddington said ."
nyt_eng_20091127_0058_17:4,unknown-polarity,so_professional,so,professional,-LBQ-  Everyone was so professional and helpful .  -RDQ-,nyt_eng_20091127_0058_17,4,nyt_eng_200911,"-LBQ-  I was a little nervous at first because the price was so cheap , but when I got there , it was wonderful ,  -RDQ-  Kyser said .",The crucial part of shopping wisely for health care -LRB- or anything else for that matter -RRB- is comparing prices the way Kyser did .
nyt_eng_20091123_0143_53:9,unknown-polarity,as_optimistic,as,optimistic,But not everyone in the Dominican Republic is as optimistic .,nyt_eng_20091123_0143_53,9,nyt_eng_200911,"Melnick said researchers from the Columbia School of Architecture , Planning and Preservation who assessed Miches 's potential had determined that  -LBQ-  nonhotel-based tourism has some very healthy projections .  -RDQ-","-LBQ-  I would n't rule it out ,  -RDQ-  said Kheel , who noted that the Punta Cana resort was designed from the beginning to minimize water use , recycle waste and so on ."
nyt_eng_20091120_0013_15:5,unknown-polarity,as_lucky,as,lucky,-LBQ-  Not everyone is as lucky .,nyt_eng_20091120_0013_15,5,nyt_eng_200911,"But I went back to school ... ,  -RDQ-  Villaraigosa said .","-LBQ-  This is a crisis , and we have to acknowledge that , stop the finger-pointing and the blame game and figure out how we fix this .  -RDQ-"
nyt_eng_20091114_0064_58:6,unknown-polarity,as_circumspect,as,circumspect,"Fortunately , not everyone is as circumspect as Kennedy .",nyt_eng_20091114_0064_58,6,nyt_eng_200911,"And as the train winds further northwards , if you cast a look back , the shape will change again .  -RDQ-","The science fiction writer David Brin , for instance , seemed to have been waiting for his phone to ring to unload his verdict about the decade ."
nyt_eng_20050429_0273_11:9,unknown-polarity,so_excited,so,excited,"-LBQ-  It was so fantastic ; everyone was so excited ,  -RDQ-  writes Thompson , who was 12 at the time .",nyt_eng_20050429_0273_11,9,nyt_eng_200504,"But for Sharon Thompson of Azusa , memories of that day are good ones .",-LBQ-  It was such a new and different experience .  -RDQ-
nyt_eng_20050428_0070_52:4,unknown-polarity,as_tolerant,as,tolerant,Not everyone is as tolerant .,nyt_eng_20050428_0070_52,4,nyt_eng_200504,"But , he added ,  -LBQ-  Every man has the right to express his free opinion , whether I agree or disagree with him .  -RDQ-","After the Feb. 8 attack less than 700 feet from his home , a group claiming to be the Baghdad branch of the Ba'ath Party took responsibility in a statement posted on the Internet for killing Alusi 's sons Eiman , 30 , and Gamal , 23 ."
nyt_eng_20050426_0335_78:33,unknown-polarity,winningly_sweet,winningly,sweet,"Service at Cotton House is not always Swiss-watch efficient , but it is never surly  -COL-  Everyone , from the ladies at the front desk to the bellhops and chambermaids , was winningly sweet and eager to please .",nyt_eng_20050426_0335_78,33,nyt_eng_200504,"-LRB- Crimson and gold conch shells are discarded in huge piles below the docks by the hundreds , there for the taking . -RRB-","We were told that employees are better paid and better treated than on other islands , a legacy of Lord Glenconner 's benevolent dictatorship ."
nyt_eng_20050423_0007_41:9,unknown-polarity,rightly_tired,rightly,tired,"Part of the problem is that everyone is rightly tired of fans charging the field , throwing beer , chanting obscenities , and generally acting like someone you would not want around your children .",nyt_eng_20050423_0007_41,9,nyt_eng_200504,"By next week , people will say the fan had a bazooka .",There has to be accountability for fan behavior .
nyt_eng_20050416_0141_3:4,unknown-polarity,as_lucky,as,lucky,"Not everyone was as lucky as Bailly , who made the predawn pilgrimage from Holyoke , Mass. , for the 6 a.m. start to the opening day of Connecticut 's fishing season .",nyt_eng_20050416_0141_3,4,nyt_eng_200504,"Within minutes , he reeled in a brown trout , his 11th in two hours .","For some , the bounty was limited to one or two fish ."
nyt_eng_20050407_0146_95:10,unknown-polarity,too_creeped,too,creeped,"No one ever claimed them , so everyone was too creeped out to eat them .",nyt_eng_20050407_0146_95,10,nyt_eng_200504,Like the time boxes and boxes of Little Debbie honey buns turned up in the freezer .,Dunne recalls a day when one of her colleagues brought in a pudding ; she had talked about it in the morning and was looking forward to it all morning .
nyt_eng_20050406_0091_35:4,unknown-polarity,so_relieved,so,relieved,-LBQ-  Everyone is so relieved to be offered something they really like instead of poached salmon or whatever is currently floating society 's boat .  -RDQ-,nyt_eng_20050406_0091_35,4,nyt_eng_200504,"The latter make for much fodder and amusement  -COL-  The likes of Henry Kissinger , Alan Greenspan , Elton John , Benjamin Netanyahu all downing the most expensive caviars and wines -- followed by tiny hamburgers and hot dogs , macaroni and cheese and french fries .","She lets the food cats out of the bags on several notables  -COL-  Sammy Cahn 's widow , Titacoffers fabulous Southern Italian dinners to huge movie stars -LRB- Connery , Nicholson , Beatty , Woods , Caine , to drop some last names -RRB- , and dessert is -- boxes of Raisinets !"
nyt_eng_20030729_0019_21:5,unknown-polarity,so_afraid,so,afraid,"-LBQ-  Everyone else is so afraid to lose that they tailor their message so tightly and do n't say anything ,  -RDQ-  he says .",nyt_eng_20030729_0019_21,5,nyt_eng_200307,"When asked whether he worried that his candidacy might be relegated to that of a flaming meteor , much like Gary Hart 's or John McCain 's in elections past , rather than choke me , he merely shrugged .","-LBQ-  If we turn into a fad , it 's the American people that will decide .  -RDQ-"
nyt_eng_20030724_0095_34:23,unknown-polarity,as_friendly,as,friendly,"Lennex said that she often developed relationships with customers because of the company 's specialized products , but that not everyone was as friendly as Snyder .",nyt_eng_20030724_0095_34,23,nyt_eng_200307,-LBQ-  I think she was sounding kind of down a couple of months ago .  -RDQ-,Lennex said she also understood uha frustration that Snyder was experiencing as her condition worsened .
nyt_eng_20030421_0044_15:49,unknown-polarity,perfectly_happy,perfectly,happy,"He adds that  -LBQ-  the way things are going in Washington , there is going to be more fun , more more more fun than anyone has ever had since God knows when , because the tax code is transforming before your very eyes , and everyone is perfectly happy to see it happen .  -RDQ-",nyt_eng_20030421_0044_15,49,nyt_eng_200304,"It 's just a drag on you , because if you make decisions according to your experience , you will have no idea what is happening in this country .  -RDQ-","Marcus talks Joe , Joe 's friend and mentor Gordon , Gordon 's bumbling son Bobby , and several other neighbors into investing their money and time in a development scheme that he promises coul , a golf course , a clubhouse , an equestrian center , a sewage treatment plant , a minimall and an elementary school ."
nyt_eng_20030421_0036_41:4,unknown-polarity,so_heroic,so,heroic,"Not everyone was so heroic , however .",nyt_eng_20030421_0036_41,4,nyt_eng_200304,"-LBQ-  These people are definitely our heroes ,  -RDQ-  he said .","Some of the early submissions were hoaxes , and researchers spend valuable time having to deb unk them ."
nyt_eng_20030403_0038_32:10,unknown-polarity,so_uptight,so,uptight,"I think now in New York , everyone is so uptight , at every noise they jump , and with every little thing they get so nervous ,  -RDQ-  said Irit Bercovitz , assistant manager of the Jerusalem Gold Hotel in downtown Jerusalem .",nyt_eng_20030403_0038_32,10,nyt_eng_200304,-LBQ-  The truth is it happens everywhere in the world .,"When the war with Iraq started , the managers of the hotel took the unusual step of renaming the hotel after George W. Bush as a show of support for the United States and its efforts to oust Saddam Hussein ."
nyt_eng_20020228_0032_42:13,unknown-polarity,so_quick,so,quick,"-LBQ-  The talent up here is amazing and on faceoffs everyone is so quick ,  -RDQ-  Chartrand said .",nyt_eng_20020228_0032_42,13,nyt_eng_200202,"Late last month , Chartrand was called up from minor-league Manchester -LRB- N.H. -RRB- when Eric Belanger , one of the league 's best on the draw , was lost for the regular season due to wrist surgery .",-LBQ-  But we work on it every day in practice .
nyt_eng_20020226_0393_19:5,unknown-polarity,so_enthusiastic,so,enthusiastic,But not everyone was so enthusiastic .,nyt_eng_20020226_0393_19,5,nyt_eng_200202,"It 's very cool , very interesting .  -RDQ-","-LBQ-  It 's not as nice as the real ones ,  -RDQ-  said Lisa Tolfts , a press officer for the Warwickshire Police , who was visiting New York from England ."
nyt_eng_20020225_0150_65:5,unknown-polarity,as_focused,as,focused,But not everyone is as focused as Cross .,nyt_eng_20020225_0150_65,5,nyt_eng_200202,Being an Olympic athlete helped me develop high standards .  -RDQ-,Stoler maintains that star Olympians whose childhoods and adolescence were completely focused on the sport have more difficulty redefining themselves when their competitive lives are over .
nyt_eng_20020224_0106_41:4,unknown-polarity,pretty_much,pretty,much,Everyone else is pretty much beyond reproach .,nyt_eng_20020224_0106_41,4,nyt_eng_200202,"But her antic , wild-eyed presence sometimes suggests an impatience with the events onstage that is less the character 's than the actress ' .","Learned initially shows a slight awkwardness with her elaborately embroidered dialogue , but she soon settles into it comfortably ."
nyt_eng_20020221_0201_30:7,unknown-polarity,really_supportive,really,supportive,-LBQ-  And everyone has always been really supportive of him .  -RDQ-,nyt_eng_20020221_0201_30,7,nyt_eng_200202,"-LBQ-  Jimmy is a really personable guy ,  -RDQ-  Volante said .",Volante said an Olympic victory was Shea 's fate .
nyt_eng_20020214_0045_36:8,unknown-polarity,overly_concerned,overly,concerned,"Everyone in the family except Scooby is overly concerned with social standing , and they treat the Hispanic maid horribly .",nyt_eng_20020214_0045_36,8,nyt_eng_200202,"As in the first story , it is n't easy for the audience to decide whom to sympathize with .",Solondz uses Toby 's character to mock his own image .
nyt_eng_20020210_0023_20:11,unknown-polarity,very_happy,very,happy,"-LBQ-  When the Soviets first came here , everyone was very happy because they thought it would be better , that the Soviet Union had liberated them ,  -RDQ-  said Ali Asghar Paiman , the Russian-educated deputy minister of planning in the current interim government .",nyt_eng_20020210_0023_20,11,nyt_eng_200202,"And when Moscow helped topple the repressive regime of President Hafizullah Amin in 1979 , most Afghans were pleased .","But any good feelings soon changed after the Kremlin replaced Amin with a puppet regime of its own , which oppressed Islamic leaders ."
nyt_eng_20020209_0238_63:20,unknown-polarity,really_worried,really,worried,"Said one general manager ,  -LBQ-  You 'll hear a lot of talk , but everyone right now is really worried about the luxury tax and the salary cap .",nyt_eng_20020209_0238_63,20,nyt_eng_200202,Rebound machine Danny Fortson also would n't mind a change of scenery ; he 's sick of all the losing .,You wo n't find face-for-face deals .
nyt_eng_20020208_0477_5:4,unknown-polarity,pretty_frantic,pretty,frantic,"-LBQ-  Everyone was pretty frantic ,  -RDQ-  went one student-written monologue performed by Shanleigh Jalea describing the experience of a social studies teacher , Matt Polazzo , on Sept. 11 .",nyt_eng_20020208_0477_5,4,nyt_eng_200202,"On Friday night , a student play titled  -LBQ-  With Their Eyes  -RDQ-  and composed of monologues based on experiences and feelings of the adults and adolescents of this school was performed at the school theater .","-LBQ-  People were leaving the building , but I ran back to the social studies office to get my bike ."
nyt_eng_20020206_0190_21:13,unknown-polarity,so_passionate,so,passionate,"But Billy joked and laughed a lot , and because everyone was so passionate , it did n't feel as heavy .  -RDQ-",nyt_eng_20020206_0190_21,13,nyt_eng_200202,-LBQ-  It was grueling .,By the end she was n't drained but energized .
nyt_eng_20020201_0321_35:14,unknown-polarity,pretty_quiet,pretty,quiet,"Asked the mood on the bus , he said  -COL-   -LBQ-  Everyone was pretty quiet .",nyt_eng_20020201_0321_35,14,nyt_eng_200202,"The bus stopped in New Orleans ; Mobile and Montgomery , Ala ; Atlanta , Charlotte ,  -LBQ-  and places I ca n't remember ,  -RDQ-  Robinson-Randall said .",They were worried about the whole situation .  -RDQ-
nyt_eng_20020201_0013_8:20,unknown-polarity,fully_satisfied,fully,satisfied,"-LBQ-  No matter what the Red Cross does , it is inevitable and understandable that not everyone will be fully satisfied ,  -RDQ-  Mitchell said .",nyt_eng_20020201_0013_8,20,nyt_eng_200202,"About 4 percent of the total will be spent on overhead , officials said .","-LBQ-  Therefore , the objective of this or any other plan must be to distribute the available funds in a way that is most fair and best meets the needs of those who suffered loss ."
nyt_eng_20010929_0109_21:4,unknown-polarity,very_anxious,very,anxious,"-LBQ-  Everyone 's very anxious right now ,  -RDQ-  said Brown , whose next-door neighbor , a U.S. Navy captain , died in the terrorist attack on the Pentagon .",nyt_eng_20010929_0109_21,4,nyt_eng_200109,Flight attendants passed out candy bars and cups of water while travelers read newspapers or chatted with new acquaintances .,"-LBQ-  Someone looks at a security guard crosswise now , and there 's going to be an investigation .  -RDQ-"
nyt_eng_20010929_0081_13:4,unknown-polarity,enormously_sensitive,enormously,sensitive,-LBQ-  Everyone is enormously sensitive not to do anything that might seem shallow or trivial .  -RDQ-,nyt_eng_20010929_0081_13,4,nyt_eng_200109,"-LBQ-  We 've learned over the last several days that we need committed , serious and temperamentally attuned leaders at all levels of government ,  -RDQ-  Gorlin said .","The Republican nominee , Bruce Bent , is now playing up his being a former Marine ."
nyt_eng_20010927_0051_24:4,unknown-polarity,very_twitchy,very,twitchy,"-LBQ-  Everyone is very twitchy right now ,  -RDQ-  said Brig. Gen. J.D. Hunter , a Canadian Air Force officer who is vice commander of the mountain 's operations center .",nyt_eng_20010927_0051_24,4,nyt_eng_200109,"Any commercial airliner with a radio failure or a silent transponder is immediately suspect , and fighters have been scrambled several times in the last two weeks to investigate what turned out to be false alarms .","Some Federal Aviation Administration radars are not compatible with Norad military radars that gaze out 200 miles beyond U.S. territory , Eberhart said ."
nyt_eng_20010923_0010_43:5,unknown-polarity,so_nice,so,nice,And everyone 's been so nice .,nyt_eng_20010923_0010_43,5,nyt_eng_200109,-LBQ-  But we talked .,"People just come together , you know ? It has restored my faith in humanity .  -RDQ-"
nyt_eng_20010919_0450_19:4,unknown-polarity,very_professional,very,professional,-LBQ-  Everyone is very professional .,nyt_eng_20010919_0450_19,4,nyt_eng_200109,"-LBQ-  What is best for the team is that this has not become a distraction ,  -RDQ-  Kings coach Andy Murray said .",They are going about their jobs and that makes us a better team .  -RDQ-
nyt_eng_20010919_0406_67:10,unknown-polarity,so_grateful,so,grateful,"Once people started to arrive here , everyone was so grateful to see them .",nyt_eng_20010919_0406_67,10,nyt_eng_200109,"But it 's so horrific , you have to push it aside to function just a little .",There were hugs and crying .
nyt_eng_20010918_0409_16:4,unknown-polarity,really_nervous,really,nervous,"-LBQ-  Everyone is really nervous about it ,  -RDQ-  said a flight attendant who declined to give her name .",nyt_eng_20010918_0409_16,4,nyt_eng_200109,"So workers , who are ever vigilant of their rank on the seniority list , would know almost immediately whether they 've made the cut once the airline announces how many jobs will be slashed .",Several of the company 's aircraft mechanics said Tuesday that they are expecting the airline to follow the lead soon of other carriers that have already cut jobs .
nyt_eng_20010918_0405_24:3,unknown-polarity,pretty_quiet,pretty,quiet,Everyone was pretty quiet .,nyt_eng_20010918_0405_24,3,nyt_eng_200109,-LBQ-  The bus was packed .,You could n't do nothing about it .
nyt_eng_20010917_0446_33:18,unknown-polarity,very_helpful,very,helpful,"-LBQ-  I feel that everyone on the island , the government officials and businesses , have been very helpful , despite what other people said at the meeting Sunday ,  -RDQ-  said Matt Lauten of Tucson , Ariz. , who was first in line for a ferry reservation .",nyt_eng_20010917_0446_33,18,nyt_eng_200109,"Still , many of the marooned visitors had nothing but praise for locals .","-LBQ-  They 've gone out of their way to accommodate us ,  -RDQ-  Lauten said , adding ,  -LBQ-  I have n't seen any price gouging .  -RDQ-"
nyt_eng_20010917_0131_31:3,unknown-polarity,very_polite,very,polite,"Everyone was very polite , she said , but no one could answer her questions .",nyt_eng_20010917_0131_31,3,nyt_eng_200109,"Diana Castano and her in-laws came out of the armory after waiting several hours inside to complete all the paperwork and deliver a DNA sample of her husband , Alejandro .","-LBQ-  Why are they focusing on the little pieces ? Why do n't they hunt more aggressively for the survivors ? That 's all we really want ,  -RDQ-  said Castano , 36 , of Englewood , N.J."
