hit_id,category,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent,label,status
nyt_eng_20000906_0308_2:12,unknown-polarity,too_bitter,too,bitter,"Problem was , every actor who read for the part was too bitter and set in his ways , according to the filmmakers .",nyt_eng_20000906_0308_2,12,nyt_eng_200009,"While casting their strangely titled but exquisitely affecting new movie ,  -LBQ-  Smiling Fish and Goat on Fire ,  -RDQ-  writers Derick and Steven Martini and director Kevin Jordan must have looked at a hundred old men for the role of Clive Winters , the character Derick describes as  -LBQ-  the movie 's heart and soul , the Yoda of love .  -RDQ-","-LBQ-  We saw dozens of variations of the grumpy old man ,  -RDQ-  Derick says .",nyt_eng_20000906_0308_2:12_discard,discard
nyt_eng_20000903_0006_8:5,unknown-polarity,very_important,very,important,-LBQ-  Every situation is very important .,nyt_eng_20000903_0006_8,5,nyt_eng_200009,"-LBQ-  This is the time when every single at-bat , every single pitch , every single play is crucial ,  -RDQ-  Vaughn said .",We only have -LRB- 27 -RRB- games left .,nyt_eng_20000903_0006_8:5_discard,discard
nyt_eng_20100714_0017_10:10,unknown-polarity,hugely_successful,hugely,successful,"-LBQ-  Almost every other U.K. TV import has been hugely successful ,  -RDQ-  said Tammy Haddad , a former executive producer of  -LBQ-  Larry King Live  -RDQ-  who now runs a media consulting company .",nyt_eng_20100714_0017_10,10,nyt_eng_201007,"But Cowell , his close friend , has demonstrated on  -LBQ-  American Idol  -RDQ-  that being disliked can be a shortcut to fame and fortune .","For CNN , Morgan 's role on the talent show could be a promotional platform to attract desperately needed younger viewers -- or it could be a source of awkwardness for a channel that calls itself  -LBQ-  the most trusted name in news .  -RDQ-",nyt_eng_20100714_0017_10:10_discard,discard
nyt_eng_20100713_0143_9:10,unknown-polarity,hugely_successful,hugely,successful,"-LBQ-  Almost every other U.K. TV import has been hugely successful ,  -RDQ-  said Tammy Haddad , a former producer of  -LBQ-  Larry King Live  -RDQ-  who now runs a media consulting company .",nyt_eng_20100713_0143_9,10,nyt_eng_201007,"But Cowell , his close friend , has demonstrated on  -LBQ-  American Idol  -RDQ-  that being disliked can be a shortcut to fame and fortune .","For CNN , Morgan 's role on the talent show could be a promotional platform to attract desperately needed younger viewers -- or it could be a source of awkwardness for a channel that calls itself  -LBQ-  the most trusted name in news .  -RDQ-",nyt_eng_20100713_0143_9:10_discard,discard
nyt_eng_20100509_0128_24:47,unknown-polarity,wildly_impractical,wildly,impractical,"Every proposal for controlling the epidemic with current tools -- like circumcising every man in the Third World , giving a daily prophylactic pill to everyone contemplating sex or testing billions of people and treating all the estimated 33 million who would test positive -- is wildly impractical .",nyt_eng_20100509_0128_24,47,nyt_eng_201005,"Science has produced no magic bullet -- no cure , no vaccine , no widely accepted female condom .","And , most devastating of all , old-fashioned prevention has flopped .",nyt_eng_20100509_0128_24:47_discard,discard
nyt_eng_20001230_0118_3:4,unknown-polarity,currently_available,currently,available,"Every player is currently available , with the exception of the All-Star forward Shareef Abdur-Rahim , according to a Western Conference team official who spoke on condition of anonymity .",nyt_eng_20001230_0118_3,4,nyt_eng_200012,"There is not much trade speculation around the league , but apparently the Vancouver Grizzlies are putting out the message strongly and clearly  -COL-  they are willing to detonate their roster and start over .","Any package including Mike Bibby could entice teams needing a young , willful point guard to direct their offense for the next five years , teams like the Knicks and the Wizards , who want to do something with Rod Strickland .",nyt_eng_20001230_0118_3:4_discard,discard
nyt_eng_20010630_0075_55:27,unknown-polarity,equally_valid,equally,valid,"But from a linguist 's point of view , Smith said , every permutation of the English language _ every one of the Englishes _ is equally valid .",nyt_eng_20010630_0075_55,27,nyt_eng_200106,"One might even add a fourth , a speaker of cockney English in Britain .","-LBQ-  One of the things about world English , as a principle , is that English now belongs to everyone who uses it , not just to native speakers ,  -RDQ-  he said .",nyt_eng_20010630_0075_55:27_discard,discard
nyt_eng_20010605_0320_68:12,unknown-polarity,howlingly_wrong,howlingly,wrong,"Now , unless every poll , political pundit and bookmaker is howlingly wrong , Blair will be swept back to power Thursday and lead the first Labor government ever to hold office for two full terms of Parliament .",nyt_eng_20010605_0320_68,12,nyt_eng_200106,"Blair , it was probably as a clone of Bill Clinton minus the zipper problem .",By CRAGG HINES .,nyt_eng_20010605_0320_68:12_discard,discard
nyt_eng_20010605_0196_60:12,unknown-polarity,howlingly_wrong,howlingly,wrong,"Now , unless every poll , political pundit and bookmaker is howlingly wrong , Blair will be swept back to power Thursday and lead the first Labor government ever to hold office for two full terms of Parliament .",nyt_eng_20010605_0196_60,12,nyt_eng_200106,"Blair , it was probably as a clone of Bill Clinton minus the zipper problem .",By CRAGG HINES .,nyt_eng_20010605_0196_60:12_discard,discard
nyt_eng_20070602_0020_46:26,unknown-polarity,all_routine,all,routine,"Every note , every string , the distance from my hand to my mouth , to my mouth to the guitar to the microphone was all routine to me .",nyt_eng_20070602_0020_46,26,nyt_eng_200706,-LBQ-  And it was because we were too accustomed to playing our guitars and therefore there was no spontaneity .,"And playing a 1932 Palmer guitar changed the way I played , it changed the way I thought , it made me self-conscious about what I was doing .  -RDQ-",nyt_eng_20070602_0020_46:26_discard,discard
nyt_eng_20070602_0020_46:26,unknown-polarity,all_routine,all,routine,"Every note , every string , the distance from my hand to my mouth , to my mouth to the guitar to the microphone was all routine to me .",nyt_eng_20070602_0020_46,26,nyt_eng_200706,-LBQ-  And it was because we were too accustomed to playing our guitars and therefore there was no spontaneity .,"And playing a 1932 Palmer guitar changed the way I played , it changed the way I thought , it made me self-conscious about what I was doing .  -RDQ-",nyt_eng_20070602_0020_46:26_keep,keep
nyt_eng_20070928_0026_10:5,unknown-polarity,that_big,that,big,-LBQ-  Every play is that big .,nyt_eng_20070928_0026_10,5,nyt_eng_200709,"-LBQ-  You 've got to take advantage ,  -RDQ-  Leavitt said this week .",Everybody is going to play with emotion .,nyt_eng_20070928_0026_10:5_discard,discard
nyt_eng_20060820_0191_22:16,unknown-polarity,so_important,so,important,"-LBQ-  We 're in such a tight battle that every lap , every position is so important .  -RDQ-",nyt_eng_20060820_0191_22,16,nyt_eng_200608,"-LBQ-  I think these days , every race is big-picture racing ,  -RDQ-  said Gordon , who earned 165 points on Sunday .","Tony Stewart finished third to climb two places , to fifth , in the standings .",nyt_eng_20060820_0191_22:16_discard,discard
nyt_eng_20060820_0191_22:16,unknown-polarity,so_important,so,important,"-LBQ-  We 're in such a tight battle that every lap , every position is so important .  -RDQ-",nyt_eng_20060820_0191_22,16,nyt_eng_200608,"-LBQ-  I think these days , every race is big-picture racing ,  -RDQ-  said Gordon , who earned 165 points on Sunday .","Tony Stewart finished third to climb two places , to fifth , in the standings .",nyt_eng_20060820_0191_22:16_keep,keep
nyt_eng_20001125_0179_8:5,unknown-polarity,as_happy,as,happy,"Not every officer is as happy , however .",nyt_eng_20001125_0179_8,5,nyt_eng_200011,-LBQ-  And my mother is extremely proud .  -RDQ-,"In a recent study of more than 9,000 Los Angeles cops , a quarter of the force described themselves as  -LBQ-  burned out  -RDQ-  and more than half were itching to leave for better pay and working conditions .",nyt_eng_20001125_0179_8:5_discard,discard
nyt_eng_20011029_0132_61:13,unknown-polarity,very_aware,very,aware,"-LBQ-  Every executive director of every charity in the United States is very aware now that online fundraising is here to stay and it 's time to adopt it ,  -RDQ-  said Smith .",nyt_eng_20011029_0132_61,13,nyt_eng_200110,"But Eric Smith , founder of GivingCapital , a Philadelphia-based consulting group , sees a future in which charities large and small will embrace and use the technology .",-LBQ-  There was a lot of skepticism because nonprofits tend to be on the trailing end of technology .,nyt_eng_20011029_0132_61:13_discard,discard
nyt_eng_20011029_0131_61:13,unknown-polarity,very_aware,very,aware,"-LBQ-  Every executive director of every charity in the United States is very aware now that online fundraising is here to stay and it 's time to adopt it ,  -RDQ-  said Smith .",nyt_eng_20011029_0131_61,13,nyt_eng_200110,"But Eric Smith , founder of GivingCapital , a Philadelphia-based consulting group , sees a future in which charities large and small will embrace and use the technology .",-LBQ-  There was a lot of skepticism because nonprofits tend to be on the trailing end of technology .,nyt_eng_20011029_0131_61:13_discard,discard
nyt_eng_20011029_0130_61:13,unknown-polarity,very_aware,very,aware,"-LBQ-  Every executive director of every charity in the United States is very aware now that online fundraising is here to stay and it 's time to adopt it ,  -RDQ-  said Smith .",nyt_eng_20011029_0130_61,13,nyt_eng_200110,"But Eric Smith , founder of GivingCapital , a Philadelphia-based consulting group , sees a future in which charities large and small will embrace and use the technology .",-LBQ-  There was a lot of skepticism because nonprofits tend to be on the trailing end of technology .,nyt_eng_20011029_0130_61:13_discard,discard
nyt_eng_20011012_0207_41:14,unknown-polarity,just_good,just,good,"-LBQ-  The dream I have is that every regular citizen of America is just good and ticked off about this ,  -RDQ-  she said ,  -LBQ-  that everyone knows about it and thinks it 's terrible .  -RDQ-",nyt_eng_20011012_0207_41,14,nyt_eng_200110,"At a recent Town Hall Los Angeles event aired on KCET , Leno encouraged high school students to tell everyone they know about the troubles facing women in Afghanistan , saying one never knows which listener is  -LBQ-  going to catch fire and do something amazing about this .  -RDQ-","-LRB- For more information about the Feminist Majority Foundation and Leno 's campaign , look up www.feminist.org on the Web .",nyt_eng_20011012_0207_41:14_discard,discard
nyt_eng_20020925_0141_8:12,unknown-polarity,absolutely_intentional,absolutely,intentional,"In other words , every similarity to  -LBQ-  CSI  -RDQ-  is absolutely intentional .",nyt_eng_20020925_0141_8,12,nyt_eng_200209,"-LBQ-  Without a Trace  -RDQ-  is the latest CBS show to groove on police procedural jargon , cool investigative gadgets and Jerry Bruckheimer as its executive producer .","Each episode -LRB- or at least the first two made available for review -RRB- sketches out the psychological profiles of friends , family and lovers of the person .",nyt_eng_20020925_0141_8:12_discard,discard
nyt_eng_20020925_0132_36:12,unknown-polarity,absolutely_intentional,absolutely,intentional,"In other words , every similarity to  -LBQ-  CSI  -RDQ-  is absolutely intentional .",nyt_eng_20020925_0132_36,12,nyt_eng_200209,"It 's the latest CBS show to groove on police procedural jargon , cool investigative gadgets and Jerry Bruckheimer as its executive producer .","It 's good , too .",nyt_eng_20020925_0132_36:12_discard,discard
nyt_eng_20020925_0130_36:12,unknown-polarity,absolutely_intentional,absolutely,intentional,"In other words , every similarity to  -LBQ-  CSI  -RDQ-  is absolutely intentional .",nyt_eng_20020925_0130_36,12,nyt_eng_200209,"It 's the latest CBS show to groove on police procedural jargon , cool investigative gadgets and Jerry Bruckheimer as its executive producer .","It 's good , too .",nyt_eng_20020925_0130_36:12_discard,discard
nyt_eng_20020925_0112_95:12,unknown-polarity,absolutely_intentional,absolutely,intentional,"In other words , every similarity to  -LBQ-  CSI  -RDQ-  is absolutely intentional .",nyt_eng_20020925_0112_95,12,nyt_eng_200209,"It 's the latest CBS show to groove on police procedural jargon , cool investigative gadgets and Jerry Bruckheimer as its executive producer .","It 's good , too .",nyt_eng_20020925_0112_95:12_discard,discard
nyt_eng_20020911_0084_54:11,unknown-polarity,very_helpful,very,helpful,"-LBQ-  Every organization that we 've dealt with has been very helpful and very accommodating ,  -RDQ-  said George Behr , her brother .",nyt_eng_20020911_0084_54,11,nyt_eng_200209,"The survivors of Maria Behr , a 41-year-old Harrisburg native and securities trader who perished in the World Trade Center , say they have had only positive experiences .",The checks to 9\/11 charities have not stopped .,nyt_eng_20020911_0084_54:11_discard,discard
nyt_eng_20020910_0166_54:11,unknown-polarity,very_helpful,very,helpful,"-LBQ-  Every organization that we 've dealt with has been very helpful and very accommodating ,  -RDQ-  said George Behr , her brother .",nyt_eng_20020910_0166_54,11,nyt_eng_200209,"The survivors of Maria Behr , a 41-year-old Harrisburg native and securities trader who perished in the World Trade Center , say they have had only positive experiences .",The checks to 9\/11 charities have not stopped .,nyt_eng_20020910_0166_54:11_discard,discard
nyt_eng_20020910_0164_54:11,unknown-polarity,very_helpful,very,helpful,"-LBQ-  Every organization that we 've dealt with has been very helpful and very accommodating ,  -RDQ-  said George Behr , her brother .",nyt_eng_20020910_0164_54,11,nyt_eng_200209,"The survivors of Maria Behr , a 41-year-old Harrisburg native and securities trader who perished in the World Trade Center , say they have had only positive experiences .",The checks to 9\/11 charities have not stopped .,nyt_eng_20020910_0164_54:11_discard,discard
nyt_eng_20081116_0085_58:27,unknown-polarity,vividly_aware,vividly,aware,"No other city can boast two of the top 10 hospitals on US News and World Report 's honor roll , and every insurance company is vividly aware that its members want access to their famed halls .",nyt_eng_20081116_0085_58,27,nyt_eng_200811,"Almost from the start , Partners played its powerful hand with conspicuous - rivals would say relentless - aggression and skill .","Partners ' dominance became clear in 2000 , when executives of Tufts Health Plan had the temerity to refuse Partners ' demand for a substantial rate increase .",nyt_eng_20081116_0085_58:27_discard,discard
nyt_eng_20080415_0148_14:6,unknown-polarity,absolutely_clear,absolutely,clear,"-LBQ-  So every Pakistani is absolutely clear about the way of life in India , about how everything works in India .",nyt_eng_20080415_0148_14,6,nyt_eng_200804,"-LBQ-  Indian films never stopped coming to Pakistan , on DVDs ,  -RDQ-  Mansoor said .","But there is nothing coming in the other direction , with the result that India has very clear misconceptions about Pakistan .  -RDQ-",nyt_eng_20080415_0148_14:6_discard,discard
nyt_eng_20080412_0118_15:13,unknown-polarity,just_unthinkable,just,unthinkable,"-LBQ-  Often , it feels to parents that every conceivable solution is just unthinkable - to deprive them of cellphones is unthinkable , to pay $ 1,000 is unthinkable ,  -RDQ-  said Rae Simpson , program director for parenting education and research at the Center for Work , Family and Personal Life at the Massachusetts Institute of Technology .",nyt_eng_20080412_0118_15,13,nyt_eng_200804,But cellphones add a twist for today 's parents .,"Parents stretching to pay exorbitant phone bills also wonder how , if they take the phones away , their teenagers will stay in touch with friends - and with them .",nyt_eng_20080412_0118_15:13_discard,discard
nyt_eng_20091001_0115_14:7,unknown-polarity,so_ready,so,ready,Not every admissions office has been so ready to welcome uncensored student writing .,nyt_eng_20091001_0115_14,7,nyt_eng_200910,"But so far , none of the blogs match the interactivity and creativity of those of the Massachusetts Institute of Technology , , where they are posted prominently on the admissions homepage , along with hundreds of responses from prospective applicants -- all unedited .","-LBQ-  A lot of people in admissions have not been eager for bloggers , mostly based on fears that we ca n't control what people are saying ,  -RDQ-  said Jess Lord , dean of admissions at Haverford College , which posted student bloggers ' accounts of their summer activities this year , and plans to add bloggers this spring to help admitted students hear about campus life .",nyt_eng_20091001_0115_14:7_discard,discard
nyt_eng_20091001_0083_56:7,unknown-polarity,so_ready,so,ready,Not every admissions office has been so ready to welcome uncensored student writing .,nyt_eng_20091001_0083_56,7,nyt_eng_200910,"But so far , none of the blogs match the interactivity and creativity of MIT 's , where they are posted prominently on the admissions homepage , along with hundreds of responses from prospective applicants -- all unedited .",By Tamar Lewin .,nyt_eng_20091001_0083_56:7_discard,discard
nyt_eng_20010510_0092_15:4,unknown-polarity,probably_sown,probably,sown,Every plant was probably sown and transplanted in the small stucco potting shed at the end of the 18-by-33-foot greenhouse .,nyt_eng_20010510_0092_15,4,nyt_eng_200105,"In those alluring letters to her friends , Wharton slipped in mentions of snapdragons , phlox , penstemons , petunias , pinks , hollyhocks and delphiniums .",In the potting shed she certainly stuck cuttings of the thousand or so hemlocks that edged her paths .,nyt_eng_20010510_0092_15:4_discard,discard
nyt_eng_20010509_0062_15:4,unknown-polarity,probably_sown,probably,sown,Every plant was probably sown and transplanted in the small stucco potting shed at the end of the 18-by-33-foot greenhouse .,nyt_eng_20010509_0062_15,4,nyt_eng_200105,"In those alluring letters to her friends , Wharton slipped in mentions of snapdragons , phlox , penstemons , petunias , pinks , hollyhocks and delphiniums .",In the potting shed she certainly stuck cuttings of the thousand or so hemlocks that edged her paths .,nyt_eng_20010509_0062_15:4_discard,discard
nyt_eng_20010508_0051_15:4,unknown-polarity,probably_sown,probably,sown,Every plant was probably sown and transplanted in the small stucco potting shed at the end of the 18-by-33-foot greenhouse .,nyt_eng_20010508_0051_15,4,nyt_eng_200105,"In those alluring letters to her friends , Wharton slipped in mentions of snapdragons , phlox , penstemons , petunias , pinks , hollyhocks and delphiniums .",In the potting shed she certainly stuck cuttings of the thousand or so hemlocks that edged her paths .,nyt_eng_20010508_0051_15:4_discard,discard
nyt_eng_20060525_0239_50:11,unknown-polarity,potentially_hot,potentially,hot,"In First Roach Pond , though , every spot is potentially hot .",nyt_eng_20060525_0239_50,11,nyt_eng_200605,"The best salmon fishing is in First Roach Pond , which is deepest , though the salmon are also plentiful in Second and Third ponds .","The best approach is at the mouth of Intervale Brook , where smelt run .",nyt_eng_20060525_0239_50:11_discard,discard
nyt_eng_20060421_0067_11:16,unknown-polarity,just_awful,just,awful,"Every scholar , every actor , every director down through history agrees , he 's just awful .",nyt_eng_20060421_0067_11,16,nyt_eng_200604,Bertram is completely a cad .,He 's a cad .,nyt_eng_20060421_0067_11:16_discard,discard
nyt_eng_20060421_0067_11:16,unknown-polarity,just_awful,just,awful,"Every scholar , every actor , every director down through history agrees , he 's just awful .",nyt_eng_20060421_0067_11,16,nyt_eng_200604,Bertram is completely a cad .,He 's a cad .,nyt_eng_20060421_0067_11:16_keep,keep
nyt_eng_20060420_0184_11:16,unknown-polarity,just_awful,just,awful,"Every scholar , every actor , every director down through history agrees , he 's just awful .",nyt_eng_20060420_0184_11,16,nyt_eng_200604,Bertram is completely a cad .,He 's a cad .,nyt_eng_20060420_0184_11:16_discard,discard
nyt_eng_20010112_0464_6:16,unknown-polarity,absolutely_authentic,absolutely,authentic,"-LBQ-  Every ship , plane , truck and craft that moves in the film is absolutely authentic to the time period ,  -RDQ-  said Steve Elzer , a spokesman for New Line , a unit of Time Warner Inc. .",nyt_eng_20010112_0464_6,16,nyt_eng_200101,The film company said that it stood by the accuracy and integrity of the movie _ but not the ads .,Elzer said the advertisement was created by an outside agency that he declined to identify .,nyt_eng_20010112_0464_6:16_discard,discard
nyt_eng_20010108_0097_35:21,unknown-polarity,meticulously_balanced,meticulously,balanced,"With fully 3-D environments , grotesque creatures , a giant spellbook and snappy camera controls , every detail has been meticulously balanced to create a fantastically vivid , fast-paced , mercilessly addictive war-gaming experience .",nyt_eng_20010108_0097_35,21,nyt_eng_200101,"Set in weird , fast-paced , beautiful worlds of sorcerers and their gods , this game sets a new standard for computer games of all kinds .","With just two resources at issue _ souls and mana _ plus five well-designed tutorials , you 're up to speed in an hour and ready to battle for control of five fantastic realms .",nyt_eng_20010108_0097_35:21_discard,discard
nyt_eng_20010108_0046_35:21,unknown-polarity,meticulously_balanced,meticulously,balanced,"With fully 3-D environments , grotesque creatures , a giant spellbook and snappy camera controls , every detail has been meticulously balanced to create a fantastically vivid , fast-paced , mercilessly addictive war-gaming experience .",nyt_eng_20010108_0046_35,21,nyt_eng_200101,"Set in weird , fast-paced , beautiful worlds of sorcerers and their gods , this game sets a new standard for computer games of all kinds .","With just two resources at issue _ souls and mana _ plus five well-designed tutorials , you 're up to speed in an hour and ready to battle for control of five fantastic realms .",nyt_eng_20010108_0046_35:21_discard,discard
nyt_eng_20011210_0299_37:5,unknown-polarity,so_different,so,different,-LBQ-  Every movie is so different .,nyt_eng_20011210_0299_37,5,nyt_eng_200112,"-LBQ-  We saw our role as kind of enablers to say , ` OK , we 'll fight for you if you need us to , '  -RDQ-  says Affleck .",You have to make your own discoveries and learn your own lessons .,nyt_eng_20011210_0299_37:5_discard,discard
nyt_eng_20010829_0044_23:8,unknown-polarity,so_important,so,important,"-LBQ-  Every out , every inning is so important when you are in a pennant race ,  -RDQ-  Bagwell said .",nyt_eng_20010829_0044_23,8,nyt_eng_200108,Davis hit Craig Biggio in the left knee to push across the tying run and followed with consecutive bases-loaded walks to Julio Lugo and Bagwell to give the Astros a 4-2 lead .,-LBQ-  You ca n't let up .,nyt_eng_20010829_0044_23:8_discard,discard
nyt_eng_20010829_0044_23:8,unknown-polarity,so_important,so,important,"-LBQ-  Every out , every inning is so important when you are in a pennant race ,  -RDQ-  Bagwell said .",nyt_eng_20010829_0044_23,8,nyt_eng_200108,Davis hit Craig Biggio in the left knee to push across the tying run and followed with consecutive bases-loaded walks to Julio Lugo and Bagwell to give the Astros a 4-2 lead .,-LBQ-  You ca n't let up .,nyt_eng_20010829_0044_23:8_keep,keep
nyt_eng_20000327_0505_3:5,unknown-polarity,sufficiently_interested,sufficiently,interested,"-LBQ-  Every team was sufficiently interested to proceed with the discussions ,  -RDQ-  he said .",nyt_eng_20000327_0505_3,5,nyt_eng_200003,"The Rangers are definitely interested , said executive vice president John McMichael , who represented the team at the meeting .","The Los Angeles Dodgers , pushed by their Fox television owners , have shown the most interest in training in Las Vegas .",nyt_eng_20000327_0505_3:5_discard,discard
nyt_eng_20070119_0168_30:32,unknown-polarity,as_good,as,good,"-LBQ-  To return to the glory years now would be a feat nothing short of amazing , but would also pose the question as to why every show could n't be as good as the movie .  -RDQ-",nyt_eng_20070119_0168_30,32,nyt_eng_200701,"-LBQ-  The show is completely different now ,  -RDQ-  Wolf says .","Wolf 's beefs  -COL-  Too many gags at the expense of story , too much Homer -LRB- which goes hand-in-hand with the first complaint , because Homer is usually the source\/butt of the show 's slapstick -RRB- .",nyt_eng_20070119_0168_30:32_discard,discard
nyt_eng_20020108_0084_26:7,unknown-polarity,only_well-spent,only,well-spent,"Every other tax dollar is not only well-spent , it needs another dollar to keep it company .",nyt_eng_20020108_0084_26,7,nyt_eng_200201,Fifty thousand dollars .,"That 's essentially the Democrats ' mid-term election message  -COL-  to bolster the economy , people who 've seen their 401 -LRB- k -RRB- funds tank should pay more taxes instead of saving , spending or investing .",nyt_eng_20020108_0084_26:7_discard,discard
