hit_id,bigram_lower,adj_form_lower,all_forms_lower,adv_form_lower,text_window,token_str
pcc_eng_21_101.2198_x1619292_11:6-7,any_worse,worse,(+)_any_worse,any,"would the result have been any worse than nothing , which is what","Would the result have been any worse than nothing , which is what Democratic "" realism "" brought us ?"
pcc_eng_15_055.4357_x0879782_44:40-41,any_worse,worse,(+)_any_worse,any,of a problem before it can get any worse .,"It 's been a frustrating back - and - forth for the veteran seeking what he believes are fair dues from his government , and his main concern has become taking care of a problem before it can get any worse ."
pcc_eng_10_032.6166_x0511258_133:13-14,any_worse,worse,(+)_any_worse,any,"because , literally , it cannot get any worse .","Next year will be better because , literally , it cannot get any worse ."
pcc_eng_19_103.7603_x1661412_071:6-7,any_worse,worse,(+)_any_worse,any,"you mean , is it any worse than usual ? ""","You mean , is it any worse than usual ? """
pcc_eng_17_098.4251_x1574680_040:14-15,any_worse,worse,(+)_any_worse,any,", turn around before it hurts you any worse .","If you have crossed the line , turn around before it hurts you any worse ."
pcc_eng_18_087.0683_x1393709_151:17-18,any_worse,worse,(+)_any_worse,any,"it at that , before it gets any worse .","I think it 's best if I just leave it at that , before it gets any worse ."
pcc_eng_11_043.0407_x0680573_73:41-42,any_worse,worse,(+)_any_worse,any,"i mentioned above , they cant do any worse .","we just cant win like this , something needs to be done , they might as well call up a large group of players from the isotopes to take over for the bums I mentioned above , they cant do any worse ."
pcc_eng_03_070.9245_x1132421_76:09-10,any_worse,worse,(+)_any_worse,any,risk we take with pcs cannot be any worse than the reality we are experiencing,The risk we take with PCS cannot be any worse than the reality we are experiencing now in my view .
pcc_eng_26_063.0597_x1003481_102:20-21,any_worse,worse,(+)_any_worse,any,is likely to die if things get any worse .,"And so literally , five sixths of the world 's human population is likely to die if things get any worse ."
pcc_eng_04_046.4376_x0734328_29:17-18,any_worse,worse,(+)_any_worse,any,from making the four game losing streak any worse than it already is .,The Cardinals are fighting to keep this latest setback from making the four game losing streak any worse than it already is .
pcc_eng_02_057.6100_x0915795_7:12-13,any_worse,worse,(+)_any_worse,any,off a cliff now before it gets any worse ?,Shall I just jump off a Cliff now before it gets any worse ?
pcc_eng_17_009.3133_x0134527_34:10-11,any_worse,worse,(+)_any_worse,any,"so , could the timing possibly be any worse ?","And if so , could the timing possibly be any worse ?"
pcc_eng_29_083.5582_x1333459_031:15-16,any_worse,worse,(+)_any_worse,any,"abuse of the takings clause could get any worse than that , but one such","It 's hard to imagine that government abuse of the Takings Clause could get any worse than that , but one such unfortunate case has arisen in Guam -- which , as a U.S. territory , is covered by the Constitution ."
pcc_eng_10_029.7444_x0464611_16:28-29,any_worse,worse,(+)_any_worse,any,"of breath and if the cramps got any worse , i was afraid i was","I was in so much pain that we agreed we needed to call 999 as I was becoming increasingly short of breath and if the cramps got any worse , I was afraid I was going to pass out ."
pcc_eng_21_021.3823_x0329216_3:11-12,any_worse,worse,(+)_any_worse,any,course watch it to see it gets any worse .,I 'll of course watch it to see it gets any worse .
pcc_eng_16_035.1114_x0552211_09:7-8,any_worse,worse,(+)_any_worse,any,"problem is , if things get any worse , i 'm afraid i wo","Problem is , if things get any worse , I 'm afraid I wo n't have any choice ."
pcc_eng_17_028.3968_x0443303_091:3-4,any_worse,worse,(+)_any_worse,any,is that any worse than the hypocrites & morons inhabiting,Is that any worse than the hypocrites & morons inhabiting our government now ?
pcc_eng_28_066.6397_x1062022_64:8-9,any_worse,worse,(+)_any_worse,any,"it 's hard to see them being any worse than that , barring major injuries","It 's hard to see them being any worse than that , barring major injuries to the likes of Braun , Ramirez and / or Gallardo ."
pcc_eng_03_099.4772_x1594391_68:1-2,any_worse,worse,(+)_any_worse,any,any worse than starting a whisper campaign that,"Any worse than starting a whisper campaign that Governor Ann Richards was a lesbian , as George Bush and Karl Rove did ?"
pcc_eng_17_027.0141_x0420970_06:22-23,any_worse,worse,(+)_any_worse,any,be hard to believe it could get any worse .,"It was your classic case insult being sprinkled onto injury , and it would be hard to believe it could get any worse ."
pcc_eng_24_102.1744_x1636919_41:5-6,any_worse,worse,(+)_any_worse,any,their performance cannot get any worse than this .,Their performance cannot get any worse than this .
pcc_eng_11_059.4368_x0945542_38:8-9,any_worse,worse,(+)_any_worse,any,can a more to anarchic government be any worse for greece than the gaping chasm,Can a more to Anarchic government be any worse for Greece than the gaping chasm waiting beyond its current democratic election precipice ?
