hit_id,bigram_lower,adj_form_lower,all_forms_lower,adv_form_lower,text_window,token_str
pcc_eng_11_075.7498_x1210078_06:5-6,that_easy,easy,(+)_that_easy,that,"if it were really that easy , would n't everyone be working","If it were really that easy , would n't everyone be working in their pajamas and retiring at 30 ?"
pcc_eng_11_087.7416_x1403992_33:10-11,that_easy,easy,(+)_that_easy,that,"app and click record , it 's that easy !","Install the app and click record , it 's that easy !"
pcc_eng_29_058.0526_x0921742_42:09-10,that_easy,easy,(+)_that_easy,that,", it can happen that fast and that easy .","Yes , it can happen that fast and that easy ."
pcc_eng_25_097.6288_x1563771_18:30-31,that_easy,easy,(+)_that_easy,that,to the idea that it 's just that easy for these two to make good,"Despite the down time between collaborations , the flame is immediately rekindled on Easy Bake , a song title that lends credence to the idea that it 's just that easy for these two to make good music ."
pcc_eng_17_032.2449_x0505376_133:6-7,that_easy,easy,(+)_that_easy,that,i wish publishing was always that easy !,I wish publishing was always that easy !
pcc_eng_00_064.2297_x1022296_208:23-24,that_easy,easy,(+)_that_easy,that,appointment with myself -- it 's almost that easy .,Some days I arrive at my desk and it 's as if I have an appointment with myself -- it 's almost that easy .
pcc_eng_15_041.3040_x0651688_18:13-14,that_easy,easy,(+)_that_easy,that,"and start losing , it 's just that easy .","Book your free personalized consultation and start losing , it 's just that easy ."
pcc_eng_29_024.6603_x0381850_27:5-6,that_easy,easy,(+)_that_easy,that,if only it were that easy for the rest of us .,If only it were that easy for the rest of us .
apw_eng_20010215_0308_10:3-4,that_easy,easy,(+)_that_easy,that,it 's that easy . '',it 's that easy . ''
pcc_eng_22_030.7319_x0480091_178:15-16,that_easy,easy,(+)_that_easy,that,taking stormbreaker away from bill is really that easy ?,You honestly expect people to believe that taking Stormbreaker away from Bill is really that easy ?
pcc_eng_11_103.4712_x1658505_15:6-7,that_easy,easy,(+)_that_easy,that,"and if it really were that easy for brady , then you ca","And if it really were that easy for Brady , then you ca n't blame him continuing to get after it until his body tells him he can't ."
pcc_eng_12_102.2145_x1635677_12:8-9,that_easy,easy,(+)_that_easy,that,browse and book now - it 's that easy !,Browse and book now - it 's that easy !
pcc_eng_02_066.8066_x1064367_20:4-5,that_easy,easy,(+)_that_easy,that,it should be that easy .,It should be that easy .
pcc_eng_23_088.5264_x1414473_18:09-10,that_easy,easy,(+)_that_easy,that,"simple enough , but is it really that easy .","Sounds simple enough , but is it really that easy ."
pcc_eng_10_071.1415_x1133824_04:7-8,that_easy,easy,(+)_that_easy,that,"although , if it was really that easy , why is n't everybody trading","Although , if it was really that easy , why is n't everybody trading ?"
pcc_eng_07_004.0879_x0049819_09:3-4,that_easy,easy,(+)_that_easy,that,its just that easy !,Its just that easy !
pcc_eng_14_057.9398_x0920387_367:6-7,that_easy,easy,(+)_that_easy,that,"i thought it would be that easy . ""","I thought it would be that easy . """
pcc_eng_16_095.8676_x1535682_29:5-6,that_easy,easy,(+)_that_easy,that,"yes , it is that easy !","Yes , it is that easy !"
pcc_eng_06_043.1158_x0681136_040:5-6,that_easy,easy,(+)_that_easy,that,if only were really that easy .,If only were really that easy .
pcc_eng_01_042.9664_x0678122_2:31-32,that_easy,easy,(+)_that_easy,that,"could do that , and it was that easy !","After seeing your painting system at a gardening expo and watching how easy you made painting out to be I thought even I could do that , and it was that easy !"
pcc_eng_10_021.1829_x0326098_31:17-18,that_easy,easy,(+)_that_easy,that,"map , and hit transmit it 's that easy .","Just fire up the editor , adjust your Control Map , and hit transmit it 's that easy ."
pcc_eng_04_036.9735_x0581442_04:4-5,that_easy,easy,(+)_that_easy,that,it 's really that easy with this casino game that can,It 's really that easy with this casino game that can either become a fully downloaded app on your phone or enjoyed in your device 's browser .
pcc_eng_26_088.0748_x1408114_03:24-25,that_easy,easy,(+)_that_easy,that,"agent in their area , it 's that easy .","They research , shop , run some numbers , then make contact with the local Premier Agent in their area , it 's that easy ."
pcc_eng_02_074.7336_x1192256_16:3-4,that_easy,easy,(+)_that_easy,that,"it 's that easy , if you know the name","It 's that easy , if you know the name of the software you wish to install ."
pcc_eng_02_020.4529_x0314916_34:19-20,that_easy,easy,(+)_that_easy,that,valentine 's day with - it 's that easy !,"To enter , simply comment about who you will be celebrating Valentine 's Day with - it 's that easy !"
pcc_eng_04_074.8011_x1192064_09:15-16,that_easy,easy,(+)_that_easy,that,just wipe it away - it 's that easy !,"When 's there is a spill , just wipe it away - it 's that easy !"
pcc_eng_12_062.9405_x1001581_11:35-36,that_easy,easy,(+)_that_easy,that,done within an hour - it 's that easy !,"Just schedule your i Pad repair , tell us where and when to meet you , and we 'll be there and have your i Pad repair done within an hour - it 's that easy !"
pcc_eng_05_033.1852_x0521370_27:23-24,that_easy,easy,(+)_that_easy,that,directly from the bottle ; it 's that easy !,"Diffuse in your environment , place a drop underneath nostrils or simply take a sniff directly from the bottle ; it 's that easy !"
pcc_eng_07_095.8254_x1532598_100:8-9,that_easy,easy,(+)_that_easy,that,"oh , but if it were only that easy ...","Oh , but if it were only that easy ..."
pcc_eng_18_035.1764_x0553203_115:5-6,that_easy,easy,(+)_that_easy,that,if only things were that easy .,If only things were that easy .
pcc_eng_19_073.7086_x1174617_04:21-22,that_easy,easy,(+)_that_easy,that,you into the contest - it 's that easy !,Liking and commenting on either our Facebook post or Instagram post will enter you into the contest - it 's that easy !
pcc_eng_16_092.6834_x1484157_21:15-16,that_easy,easy,(+)_that_easy,that,"can make rice pudding , it is that easy .","If you can make rice then you can make rice pudding , it is that easy ."
pcc_eng_01_025.7948_x0401149_20:5-6,that_easy,easy,(+)_that_easy,that,"yes , it 's that easy .","Yes , it 's that easy ."
pcc_eng_21_035.9629_x0565409_45:37-38,that_easy,easy,(+)_that_easy,that,over the phone ( it 's just that easy ) .,"Bourne steals a SIM card from an agent 's cell and taps into Landy 's calls , learning everything that they know because they tend to recap it all over the phone ( it 's just that easy ) ."
pcc_eng_04_032.2805_x0505406_05:11-12,that_easy,easy,(+)_that_easy,that,vote for your photos -- it 's that easy !,Have your friends vote for your photos -- it 's that easy !
pcc_eng_11_008.9839_x0129172_23:5-6,that_easy,easy,(+)_that_easy,that,maybe it can be that easy .,Maybe it can be that easy .
pcc_eng_00_048.4597_x0767066_005:16-17,that_easy,easy,(+)_that_easy,that,"following of people , it might be that easy .","And I imagine if you already have a following of people , it might be that easy ."
pcc_eng_23_048.8539_x0773214_42:15-16,that_easy,easy,(+)_that_easy,that,"your instagram as well , it is that easy now .","Yes , you can buy followers for your Instagram as well , it is that easy now ."
pcc_eng_07_035.9790_x0565726_47:3-4,that_easy,easy,(+)_that_easy,that,"it 's that easy , seriously !","It 's that easy , seriously !"
pcc_eng_15_093.8122_x1500218_021:4-5,that_easy,easy,(+)_that_easy,that,it would be that easy .,It would be that easy .
nyt_eng_20051022_0115_5:3-4,that_easy,easy,(+)_that_easy,that,is it that easy ? after pujols ' homer helped,"is it that easy ? After Pujols ' homer helped the nearly lifeless St. Louis Cardinals edge the Houston Astros 5-4 in the fifth game of the National League Championship Series , the Astros soon made life bearable for Lidge ."
pcc_eng_06_075.6033_x1206624_48:5-6,that_easy,easy,(+)_that_easy,that,can it really be that easy ?,Can it really be that easy ?
pcc_eng_24_014.4553_x0216997_13:6-7,that_easy,easy,(+)_that_easy,that,and believe it was just that easy,And believe it was just that easy
pcc_eng_01_071.0360_x1132961_2:5-6,that_easy,easy,(+)_that_easy,that,so i wont be that easy to get to the island .,so i wont be that easy to get to the island .
pcc_eng_19_075.9062_x1210050_15:3-4,that_easy,easy,(+)_that_easy,that,it 's that easy and it 's that important .,It 's that easy and it 's that important .
pcc_eng_07_004.2567_x0052498_07:14-15,that_easy,easy,(+)_that_easy,that,they get a discount ... it 's that easy !,You get cold hard cash and they get a discount ... it 's that easy !
pcc_eng_20_007.2824_x0101211_3:3-4,that_easy,easy,(+)_that_easy,that,"to make that easy for you , the below commands","To make that easy for you , the below commands will install bzr , get the themes and move them to the right folder - ready to be used :"
pcc_eng_07_019.6293_x0301295_14:15-16,that_easy,easy,(+)_that_easy,that,your mailing or project - it 's that easy .,Just peel off Backing and apply to your mailing or project - it 's that easy .
pcc_eng_17_047.0488_x0744005_54:4-5,that_easy,easy,(+)_that_easy,that,it did exactly that easy enough to look over accidentally,It did exactly that easy enough to look over accidentally
pcc_eng_23_001.3015_x0004820_08:3-4,that_easy,easy,(+)_that_easy,that,"to make that easy for anyone to digest , i","To make that easy for anyone to digest , I 'll total up the resulting score and give you a simple guide to determining whether you should see Captain America in 2D or 3D theaters ."
pcc_eng_09_011.1025_x0163748_35:13-14,that_easy,easy,(+)_that_easy,that,"following public company news , we make that easy to do","If you are interested in following public company news , we make that easy to do"
pcc_eng_22_030.7542_x0480468_302:4-5,that_easy,easy,(+)_that_easy,that,"it really is that easy for them . ""","It really is that easy for them . """
pcc_eng_15_065.1087_x1035623_27:15-16,that_easy,easy,(+)_that_easy,that,"is huge , but is it ever that easy ?","Getting along with each other 's family is huge , but is it ever that easy ?"
pcc_eng_04_053.2020_x0843283_15:3-4,that_easy,easy,(+)_that_easy,that,its just that easy with nailgun xp !,Its just that easy with Nailgun XP !
pcc_eng_24_013.0252_x0193895_085:6-7,that_easy,easy,(+)_that_easy,that,and snowy dunes certainly make that easy .,And Snowy Dunes certainly make that easy .
pcc_eng_23_044.8783_x0708989_087:6-7,that_easy,easy,(+)_that_easy,that,but ... is it really that easy ?,But ... is it really that easy ?
pcc_eng_15_073.5185_x1171511_04:37-38,that_easy,easy,(+)_that_easy,that,and then click subscribe - it 's that easy and you can unsubscribe at any,"To sign up , click the appropriate link below and enter your name , cell phone number ( numbers only , example 4431234567 ) , select your service provider and then click subscribe - it 's that easy and you can unsubscribe at any time ."
pcc_eng_07_093.9310_x1501981_07:5-6,that_easy,easy,(+)_that_easy,that,jeff : are you that easy or is it day 11 ?,Jeff : Are you that easy or is it Day 11 ?
pcc_eng_11_004.1802_x0051519_049:5-6,that_easy,easy,(+)_that_easy,that,is this course just that easy or are we really doing that,Is this course just that easy or are we really doing that well ?
