hit_id,adv_form_lower,adj_form_lower,bigram_lower,neg_form_lower,all_forms_lower,text_window,token_str
pcc_eng_18_084.4404_x1351227_31:18-19-20,yet,available,yet_available,not,not_yet_available,has just been completed but is not yet available because it is pending approval by,"A federal audit , required by the Affordable Care Act , has just been completed but is not yet available because it is pending approval by the agency 's governing board ."
pcc_eng_03_006.5343_x0089482_05:5-6-7,yet,available,yet_available,not,not_yet_available,"although current figures are not yet available , the number of home health","Although current figures are not yet available , the number of home health agencies has been going up year after year as well as the number of clients being served ."
pcc_eng_13_009.5328_x0137623_06:39-40-41,yet,available,yet_available,not,not_yet_available,", adding that casualty figures are not yet available .",""" It is believed that many people including children are currently trapped in the building , "" Ibrahim Farinloye , a spokesman for the National Emergency Management Agency 's southwest region said , adding that casualty figures are not yet available ."
pcc_eng_19_019.6723_x0301252_06:13-14-15,yet,available,yet_available,not,not_yet_available,"for the spring 2012 assessments are not yet available , pilot districts are advised to","However , since the SGP data for the spring 2012 assessments are not yet available , pilot districts are advised to generate an interim summative rating for teachers this spring , with final summative ratings generated in the fall ."
pcc_eng_21_029.4531_x0459948_114:4-5-6,yet,available,yet_available,not,not_yet_available,The Oscar is not yet available on DVD .,The Oscar is not yet available on DVD .
pcc_eng_12_031.0894_x0487211_06:19-20-21,yet,available,yet_available,not,not_yet_available,quite the disaster since kroger was not yet available in the rural parts of england,"I suppose , for the medieval farmer , this might have been quite the disaster since Kroger was not yet available in the rural parts of England ."
pcc_eng_25_045.6991_x0723580_38:16-17-18,yet,available,yet_available,not,not_yet_available,"in barneveld , pick star was not yet available .",""" When we decided to implement Pick to Light in Barneveld , Pick Star was not yet available ."
pcc_eng_19_078.7147_x1255498_02:4-5-6,yet,available,yet_available,not,not_yet_available,This title is not yet available .,This title is not yet available .
pcc_eng_10_085.5126_x1365896_033:3-4-5,yet,available,yet_available,not,not_yet_available,deadline : not yet available for summer 2020 ( there is,DEADLINE : NOT YET AVAILABLE FOR SUMMER 2020 ( there is a $ 10 late fee after the deadline )
pcc_eng_19_043.3771_x0684195_6:11-12-13,yet,available,yet_available,not,not_yet_available,national bank singapore in singapore is not yet available,The description for Qatar National Bank Singapore in Singapore is not yet available
nyt_eng_20001012_0143_35:12-13-14,yet,available,yet_available,not,not_yet_available,"for me , as it 's not yet available in boston , but dc hopes","this feature did n't work for me , as it 's not yet available in Boston , but DC hopes to roll it out nationwide ."
pcc_eng_12_061.1149_x0972147_44:4-5-6,yet,available,yet_available,not,not_yet_available,"the app is not yet available in "" sensitive "" markets such","The app is not yet available in "" sensitive "" markets such as China because of the potentially NSFW images you might encounter ."
apw_eng_20090330_0680_11:3-4-5,yet,available,yet_available,not,not_yet_available,details were not yet available .,details were not yet available .
apw_eng_20020207_1583_30:22-23-24,yet,available,yet_available,not,not_yet_available,"stronger doors , although they are not yet available .","many have done so , and the industry has said it envisions newer and far stronger doors , although they are not yet available ."
pcc_eng_21_017.9991_x0274456_17:21-22-23,yet,available,yet_available,not,not_yet_available,compared to other radiation therapies are not yet available .,The machine was approved by the FDA in 2012 but the costs to insurers compared to other radiation therapies are not yet available .
pcc_eng_10_026.5820_x0413404_12:6-7-8,yet,available,yet_available,not,not_yet_available,at the moment it 's not yet available at the claws - mail site,"At the moment it 's not yet available at the claws - mail site even though I submitted it a while ago , but I 'd like to provide an alternative download for the meantime ."
pcc_eng_16_020.9392_x0322991_20:5-6-7,yet,available,yet_available,not,not_yet_available,"when the sale is not yet available , it may be released in","When the sale is not yet available , it may be released in May , and we will continue to pay attention ."
pcc_eng_01_095.4436_x1527190_09:14-15-16,yet,available,yet_available,not,not_yet_available,purchase from the manufacturer and is not yet available for pre-order or ordering .,This item is currently not available for purchase from the manufacturer and is not yet available for pre-order or ordering .
pcc_eng_18_006.0994_x0082677_37:7-8-9,yet,available,yet_available,not,not_yet_available,when previsoulsy scheduled the patch was not yet available .,When previsoulsy scheduled the patch was not yet available .
pcc_eng_10_029.8297_x0466026_005:08-09-10,yet,available,yet_available,not,not_yet_available,"the text of that statement is not yet available to eir , wang yi's remarks","Although the text of that statement is not yet available to EIR , Wang Yi's remarks to the China-Celac Economic and Trade Cooperation and Business Forum , which met one day later , left no doubt of Celac 's commitment :"
pcc_eng_16_022.0783_x0341365_29:13-14-15,yet,available,yet_available,not,not_yet_available,"on education receipts for 2017 is not yet available , we used ntto projections of","In addition , because NTTO data on Education Receipts for 2017 is not yet available , we used NTTO projections of total tourism arrivals and average spending per educational arrival to estimate the 2017 Education Receipts ."
nyt_eng_19990726_0320_34:14-15-16,yet,available,yet_available,not,not_yet_available,"the internet , although details are not yet available .","some sabhas plan to sell tickets on the Internet , although details are not yet available ."
pcc_eng_20_009.9022_x0143470_09:6-7-8,yet,available,yet_available,not,not_yet_available,"sarah palin 's book is not yet available for shipping , wipe the drool","Sarah Palin 's book is not yet available for shipping , wipe the drool off your reading glasses Richard , it ships November 17th ."
pcc_eng_27_051.5718_x0817315_10:19-20-21,yet,available,yet_available,not,not_yet_available,"across the space for reply "" not yet available "" , "" not tabulated ""","If no figures at all are available , please indicate by writing across the space for reply "" not yet available "" , "" not tabulated "" or "" not collected "" , as the case may be ."
pcc_eng_01_065.8521_x1048976_043:3-4-5,yet,available,yet_available,not,not_yet_available,"that 's not yet available as part of kdp paperbacks ,","That 's not yet available as part of KDP paperbacks , but Amazon says those features are coming later ."
pcc_eng_16_082.6334_x1321300_11:6-7-8,yet,available,yet_available,not,not_yet_available,he says that statistics are not yet available because he does n't want the,"He says that statistics are not yet available because he does n't want the hacking strategies to be used towards "" news hounds and people of the sector . """
pcc_eng_11_057.5993_x0915654_15:33-34-35,yet,available,yet_available,not,not_yet_available,"fact that the laboratory results were not yet available , the beaches would remain closed","According to the government statement , palm oil was non-toxic and harmless , but given the large amount that had washed up on beaches and the fact that the laboratory results were not yet available , the beaches would remain closed ."
pcc_eng_03_041.5941_x0657791_37:14-15-16,yet,available,yet_available,not,not_yet_available,levels or patients ' weight are not yet available .,Results on how the diets effected cholesterol levels or patients ' weight are not yet available .
pcc_eng_27_003.3317_x0037494_01:3-4-5,yet,available,yet_available,not,not_yet_available,this is not yet available at all stores . *,This is not yet available at all stores . *
pcc_eng_00_036.9164_x0580259_103:16-17-18,yet,available,yet_available,not,not_yet_available,"school year ( 2016 ) is not yet available , at least 25 states are","While data on total school funding in the current school year ( 2016 ) is not yet available , at least 25 states are still providing less "" general "" or"
pcc_eng_18_084.4404_x1351227_39:17-18-19,yet,available,yet_available,not,not_yet_available,"new federal audit , which is not yet available for release : "" it 's","He said he was relieved by the findings of the new federal audit , which is not yet available for release : "" It 's a clean audit ... so that 's very good for me , coming into the position , to understand that our financial management is sound and that the financial status of the organization is good . """
pcc_eng_10_024.6814_x0382616_23:4-5-6,yet,available,yet_available,not,not_yet_available,while statistics are not yet available to show an expected increase in,"While statistics are not yet available to show an expected increase in the number of self-reports filed in Michigan , my administration remains very confident that this is the right avenue to take to increase compliance ."
pcc_eng_28_011.9969_x0178074_04:7-8-9,yet,available,yet_available,not,not_yet_available,"the norte photoblocker , which is not yet available in north america , is bound","The Norte Photoblocker , which is not yet available in North America , is bound to become every beer drinker 's best friend ."
pcc_eng_24_024.9126_x0386615_1:5-6-7,yet,available,yet_available,not,not_yet_available,"the underground area is not yet available , we strongly recommend not downloading","The underground area is not yet available , we strongly recommend not downloading it as there is no advantage doing so prior to its release - you will still need to download the final content when it is released at a later date ."
pcc_eng_29_090.9805_x1453322_10:7-8-9,yet,available,yet_available,not,not_yet_available,the tile i os app ( not yet available ) allows your to find a,The Tile i OS app ( not yet available ) allows your to find a Tile by telling you how close you are to it .
pcc_eng_25_033.6766_x0528990_4:09-10-11,yet,available,yet_available,not,not_yet_available,"details of dayne 's contract were not yet available , but it is believed that","Complete financial details of Dayne 's contract were not yet available , but it is believed that he received a signing bonus of about $ 700,000 ."
pcc_eng_08_045.3807_x0718249_27:12-13-14,yet,available,yet_available,not,not_yet_available,is that apple care + is not yet available and there is no immediate plan,"One final thing to note is that Apple Care + is not yet available and there is no immediate plan to offer it , or honour it for the servicing , in the future ."
pcc_eng_08_045.9591_x0727743_07:6-7-8,yet,available,yet_available,not,not_yet_available,"terms of the deal are not yet available , but it 's very likely","Terms of the deal are not yet available , but it 's very likely a lower base salary than the $ 2.95 million he was owed ."
pcc_eng_14_092.1026_x1472709_1:08-09-10,yet,available,yet_available,not,not_yet_available,contact details of this user are not yet available .,The contact details of this User are not yet available .
pcc_eng_19_043.9818_x0693935_14:4-5-6,yet,available,yet_available,not,not_yet_available,google glass is not yet available for sale to the general public,"Google Glass is not yet available for sale to the general public ; the company has given a set of "" Explorers "" the opportunity to try beta and early versions of the smart eyewear ."
pcc_eng_20_085.7903_x1369959_18:10-11-12,yet,available,yet_available,not,not_yet_available,are scheduled for release but are not yet available ; items in bold are appearing,Items in italics are scheduled for release but are not yet available ; items in bold are appearing on the report for the first time .
pcc_eng_26_045.1110_x0713402_25:16-17-18,yet,available,yet_available,not,not_yet_available,the end of fiscal 2011 is not yet available .,OPM said data on surpluses and unfunded liabilities at the end of fiscal 2011 is not yet available .
pcc_eng_19_075.1543_x1197946_03:4-5-6,yet,available,yet_available,not,not_yet_available,this book is not yet available in our membership service due to,This book is not yet available in our membership service due to restrictions in our agreements with the publisher .
pcc_eng_16_020.6658_x0318585_35:13-14-15,yet,available,yet_available,not,not_yet_available,"where i need other features , not yet available in koffice , but they get","There are still a few cases where I need other features , not yet available in KOffice , but they get less and less ."
pcc_eng_05_087.9058_x1406148_06:5-6-7,yet,available,yet_available,not,not_yet_available,The pricing structure is not yet available .,The pricing structure is not yet available .
pcc_eng_13_001.9269_x0014886_02:17-18-19,yet,available,yet_available,not,not_yet_available,"platform for now , and is not yet available to the i os users .","Unfortunately , the new features are seen on the Android platform for now , and is not yet available to the i OS users ."
pcc_eng_01_042.3833_x0668762_09:21-22-23,yet,available,yet_available,not,not_yet_available,"with the buffalo bills , were not yet available .","Financial details of the deal for Gandy , who played the last two seasons with the Buffalo Bills , were not yet available ."
pcc_eng_22_058.8985_x0936048_21:7-8-9,yet,available,yet_available,not,not_yet_available,the 2019 cx - 5 ( not yet available for testing for these awards ),"The 2019 CX - 5 ( not yet available for testing for these awards ) ups the performance envelope with the introduction of the Skyactiv -G 2.5T , a turbocharged engine producing 250 horsepower and 310 lb-ft of torque at just 2,000 RPM ."
pcc_eng_23_005.2992_x0069364_30:15-16-17,yet,available,yet_available,not,not_yet_available,"obvious choice , but it is not yet available .","Koenraadt : "" A vaccine would be the obvious choice , but it is not yet available ."
pcc_eng_06_074.4518_x1188060_08:25-26-27,yet,available,yet_available,not,not_yet_available,( horsepower and torque figures are not yet available ) .,"The engine is a Cummins turbodiesel , naturally , with a prototype air intake and a custom exhaust ( horsepower and torque figures are not yet available ) ."
pcc_eng_25_005.2541_x0069359_04:08-09-10,yet,available,yet_available,not,not_yet_available,"only stations in jakarta , are not yet available more widely across the country and","The only stations in Jakarta , are not yet available more widely across the country and we have not yet produced these models , "" Sengupta said , Monday , June 12 , 2017 ."
pcc_eng_26_038.1523_x0600666_023:6-7-8,yet,available,yet_available,not,not_yet_available,"there , he gained experience not yet available in the states , and the","There , he gained experience not yet available in the states , and the food and ingredients he saw there reminded him in many ways of his grandmother 's farm on Long Island ."
pcc_eng_21_010.4342_x0152243_30:5-6-7,yet,available,yet_available,not,not_yet_available,"nationwide program - though not yet available in ny , ia , ar","Nationwide Program - though not yet available in NY , IA , AR , or WI ."
pcc_eng_28_011.0723_x0162900_02:5-6-7,yet,available,yet_available,not,not_yet_available,( Amelia ) Book not yet available in English,( Amelia ) Book not yet available in English
pcc_eng_20_087.0109_x1389638_21:08-09-10,yet,available,yet_available,not,not_yet_available,"the right vaccines and technologies are not yet available , innovation is crucial to find","Where the right vaccines and technologies are not yet available , innovation is crucial to find solutions that work for the people who need them ."
pcc_eng_27_106.6845_x1709581_29:12-13-14,yet,available,yet_available,not,not_yet_available,"police reports , because they are not yet available , and may never be available","I have not read the police reports , because they are not yet available , and may never be available , given that all involved in this sad case are dead ."
pcc_eng_02_094.8496_x1517469_10:10-11-12,yet,available,yet_available,not,not_yet_available,able to drive the fiesta st not yet available in the north american market .,We were also able to drive the Fiesta ST not yet available in the North American market .
apw_eng_20090516_0102_4:22-23-24,yet,available,yet_available,not,not_yet_available,"government , but national results were not yet available .","media reports said two other students had tested positive in tests conducted by the local government , but national results were not yet available ."
pcc_eng_13_032.4879_x0509153_075:16-17-18,yet,available,yet_available,not,not_yet_available,flow are done but you are not yet available so the work will be blocked,Blockages - those who work before you in the flow are done but you are not yet available so the work will be blocked until you become available
pcc_eng_12_008.9040_x0127823_112:48-49-50,yet,available,yet_available,not,not_yet_available,for years when benchmark data are not yet available .,The monthly production index for military aircraft ( NAICS 336411 pt . ) is based on production - worker hours for overall aircraft and is influenced by the value of expected and actual annual deliveries for different types of military aircraft for years when benchmark data are not yet available .
pcc_eng_12_068.5066_x1090874_12:16-17-18,yet,available,yet_available,not,not_yet_available,joint action into national law is not yet available .,A report on Member States ' transposition of that Joint Action into national law is not yet available .
pcc_eng_10_028.3854_x0442620_11:3-4-5,yet,available,yet_available,not,not_yet_available,Endless mode not yet available .,Endless mode not yet available .
pcc_eng_26_004.1851_x0051340_15:36-37-38,yet,available,yet_available,not,not_yet_available,"2012 ( figures for 2015 are not yet available , but are expected to exceed","Still , sexual offences have not subsided , with up to 40,000 rape cases recorded in India in 2014 alone , which is double the amount of attacks in 2012 ( figures for 2015 are not yet available , but are expected to exceed official numbers ) ."
pcc_eng_17_076.3525_x1217823_42:5-6-7,yet,available,yet_available,not,not_yet_available,analyze in excel is not yet available for all data sources and now,Analyze in Excel is not yet available for all data sources and now the experience is much better for data sources we do n't yet support .
pcc_eng_24_025.1473_x0390402_072:20-21-22,yet,available,yet_available,not,not_yet_available,while the colony 's meads are not yet available in in the state of wisconsin,"I regularly feature Crafted 's meads on tap at Hop Cat , and while The Colony 's meads are not yet available in in the state of Wisconsin , they are available for purchase online ."
pcc_eng_17_105.3443_x1686820_03:28-29-30,yet,available,yet_available,not,not_yet_available,"unidentified ex-player whose test results are not yet available , reports espn .com .","The three former stars underwent brain scans and clinical evaluations during the past three months at UCLA , as did an unidentified ex-player whose test results are not yet available , reports ESPN .com ."
nyt_eng_19980825_0050_4:12-13-14,yet,available,yet_available,not,not_yet_available,"dictionary is acronymically called , is not yet available in the united states .","NODE , as the new dictionary is acronymically called , is not yet available in the United States ."
pcc_eng_19_012.9799_x0193575_09:08-09-10,yet,available,yet_available,not,not_yet_available,"many of these old stations are not yet available for redevelopment , have poor connections","But many of these old stations are not yet available for redevelopment , have poor connections to the grid , or lie in Scotland , a location deemed unsuitable for nuclear power stations , post devolution ."
pcc_eng_01_031.9254_x0499821_16:5-6-7,yet,available,yet_available,not,not_yet_available,"since the function is not yet available in the app , we will","Since the function is not yet available in the app , we will inform you further when there is more detailed information , especially in how far your usage statistics will look like here"
pcc_eng_19_078.8901_x1258295_11:19-20-21,yet,available,yet_available,not,not_yet_available,the financial details of which were not yet available .,"Boiman , 26 , will sign a three - year contract , the financial details of which were not yet available ."
pcc_eng_08_104.9912_x1683789_5:4-5-6,yet,available,yet_available,not,not_yet_available,monogramming threads are not yet available in organic materials either .,Monogramming threads are not yet available in organic materials either .
pcc_eng_val_3.05253_x43082_51:27-28-29,yet,available,yet_available,not,not_yet_available,than usb type - c and not yet available on any other android phones .,"Perhaps the wireless USB found in the Essential Phone could provide the answer , although it is still slightly slower than USB Type - C and not yet available on any other Android phones ."
